scan_id,ticket_id,order_id,event_id,gate,scanned_at
SCN-8-00029,ORD-03081-T1,ORD-03081,EV-08,MAIN-1,2025-07-08 19:03:33
SCN-8-00030,ORD-01216-T1,ORD-01216,EV-08,MAIN-2,2025-07-08 19:03:53
SCN-8-00031,ORD-00326-T1,ORD-00326,EV-08,MAIN-1,2025-07-08 19:03:56
SCN-8-00032,ORD-01721-T4,ORD-01721,EV-08,SIDE-A,2025-07-08 19:04:09
SCN-8-00033,ORD-00201-T2,ORD-00201,EV-08,MAIN-2,2025-07-08 19:04:23
SCN-8-00034,ORD-01171-T2,ORD-01171,EV-08,MAIN-1,2025-07-08 19:04:41
SCN-8-00035,ORD-01386-T3,ORD-01386,EV-08,MAIN-1,2025-07-08 19:04:53
SCN-8-00036,ORD-01281-T3,ORD-01281,EV-08,MAIN-2,2025-07-08 19:04:59
SCN-8-00037,ORD-03582-T5,ORD-03582,EV-08,SIDE-A,2025-07-08 19:05:13
SCN-8-00038,ORD-03609-T3,ORD-03609,EV-08,SIDE-A,2025-07-08 19:05:30
SCN-8-00039,ORD-01292-T4,ORD-01292,EV-08,MAIN-1,2025-07-08 19:05:34
SCN-8-00040,ORD-03493-T2,ORD-03493,EV-08,MAIN-1,2025-07-08 19:05:41
SCN-8-00041,ORD-00803-T2,ORD-00803,EV-08,MAIN-2,2025-07-08 19:05:50
SCN-8-00042,ORD-03604-T3,ORD-03604,EV-08,MAIN-2,2025-07-08 19:06:23
SCN-8-00043,ORD-02127-T5,ORD-02127,EV-08,MAIN-2,2025-07-08 19:06:27
SCN-8-00044,ORD-03419-T1,ORD-03419,EV-08,MAIN-2,2025-07-08 19:06:29
SCN-8-00045,ORD-00600-T2,ORD-00600,EV-08,SIDE-A,2025-07-08 19:06:50
SCN-8-00046,ORD-02099-T2,ORD-02099,EV-08,SIDE-A,2025-07-08 19:06:50
SCN-8-00047,ORD-00893-T2,ORD-00893,EV-08,MAIN-1,2025-07-08 19:06:58
SCN-8-00048,ORD-03517-T1,ORD-03517,EV-08,MAIN-1,2025-07-08 19:07:07
SCN-8-00049,ORD-01361-T1,ORD-01361,EV-08,MAIN-2,2025-07-08 19:07:09
SCN-8-00050,ORD-03410-T3,ORD-03410,EV-08,MAIN-1,2025-07-08 19:07:20
SCN-8-00051,ORD-03614-T1,ORD-03614,EV-08,MAIN-1,2025-07-08 19:07:21
SCN-8-00052,ORD-02843-T3,ORD-02843,EV-08,MAIN-2,2025-07-08 19:07:33
SCN-8-00053,ORD-03583-T3,ORD-03583,EV-08,MAIN-2,2025-07-08 19:07:34
SCN-8-00054,ORD-02605-T1,ORD-02605,EV-08,MAIN-2,2025-07-08 19:07:37
SCN-8-00055,ORD-00592-T3,ORD-00592,EV-08,MAIN-2,2025-07-08 19:07:39
SCN-8-00056,ORD-00269-T1,ORD-00269,EV-08,MAIN-2,2025-07-08 19:07:47
SCN-8-00057,ORD-03604-T5,ORD-03604,EV-08,MAIN-2,2025-07-08 19:08:07
SCN-8-00058,ORD-03588-T6,ORD-03588,EV-08,MAIN-1,2025-07-08 19:08:21
SCN-8-00059,ORD-03588-T2,ORD-03588,EV-08,MAIN-2,2025-07-08 19:08:24
SCN-8-00060,ORD-02067-T2,ORD-02067,EV-08,MAIN-1,2025-07-08 19:08:41
SCN-8-00061,ORD-01426-T1,ORD-01426,EV-08,MAIN-1,2025-07-08 19:08:48
SCN-8-00062,ORD-03419-T1,ORD-03419,EV-08,SIDE-A,2025-07-08 19:08:48
SCN-8-00063,ORD-01779-T1,ORD-01779,EV-08,SIDE-A,2025-07-08 19:08:50
SCN-8-00064,ORD-01549-T1,ORD-01549,EV-08,SIDE-A,2025-07-08 19:09:12
SCN-8-00065,ORD-01162-T1,ORD-01162,EV-08,MAIN-1,2025-07-08 19:09:33
SCN-8-00066,ORD-03527-T1,ORD-03527,EV-08,MAIN-2,2025-07-08 19:09:37
SCN-8-00067,ORD-01070-T3,ORD-01070,EV-08,MAIN-1,2025-07-08 19:09:39
SCN-8-00068,ORD-03403-T1,ORD-03403,EV-08,MAIN-2,2025-07-08 19:09:50
SCN-8-00069,ORD-02290-T2,ORD-02290,EV-08,MAIN-2,2025-07-08 19:09:58
SCN-8-00070,ORD-03610-T2,ORD-03610,EV-08,MAIN-1,2025-07-08 19:09:58
SCN-8-00071,ORD-01192-T2,ORD-01192,EV-08,MAIN-1,2025-07-08 19:10:02
SCN-8-00072,ORD-02127-T2,ORD-02127,EV-08,MAIN-2,2025-07-08 19:10:04
SCN-8-00073,ORD-01704-T1,ORD-01704,EV-08,SIDE-A,2025-07-08 19:10:17
SCN-8-00074,ORD-00579-T3,ORD-00579,EV-08,MAIN-1,2025-07-08 19:10:24
SCN-8-00075,ORD-00861-T2,ORD-00861,EV-08,SIDE-A,2025-07-08 19:10:24
SCN-8-00076,ORD-01652-T3,ORD-01652,EV-08,MAIN-1,2025-07-08 19:10:50
SCN-8-00077,ORD-03582-T4,ORD-03582,EV-08,MAIN-1,2025-07-08 19:11:05
SCN-8-00078,ORD-01152-T2,ORD-01152,EV-08,SIDE-A,2025-07-08 19:11:06
SCN-8-00079,ORD-02700-T2,ORD-02700,EV-08,MAIN-1,2025-07-08 19:11:19
SCN-8-00080,ORD-00284-T1,ORD-00284,EV-08,MAIN-1,2025-07-08 19:11:32
SCN-8-00081,ORD-02413-T2,ORD-02413,EV-08,MAIN-2,2025-07-08 19:11:32
SCN-8-00082,ORD-00895-T3,ORD-00895,EV-08,MAIN-2,2025-07-08 19:11:49
SCN-8-00083,ORD-03592-T1,ORD-03592,EV-08,MAIN-2,2025-07-08 19:11:51
SCN-8-00084,ORD-01819-T1,ORD-01819,EV-08,MAIN-1,2025-07-08 19:11:55
SCN-8-00085,ORD-03072-T1,ORD-03072,EV-08,SIDE-A,2025-07-08 19:11:59
SCN-8-00086,ORD-00319-T1,ORD-00319,EV-08,SIDE-A,2025-07-08 19:12:21
SCN-8-00087,ORD-00674-T1,ORD-00674,EV-08,SIDE-A,2025-07-08 19:12:31
SCN-8-00088,ORD-00702-T1,ORD-00702,EV-08,SIDE-A,2025-07-08 19:12:37
SCN-8-00089,ORD-03593-T1,ORD-03593,EV-08,MAIN-2,2025-07-08 19:12:40
SCN-8-00090,ORD-02053-T1,ORD-02053,EV-08,SIDE-A,2025-07-08 19:12:42
SCN-8-00091,ORD-00527-T3,ORD-00527,EV-08,MAIN-2,2025-07-08 19:12:47
SCN-8-00092,ORD-02127-T1,ORD-02127,EV-08,MAIN-2,2025-07-08 19:12:53
SCN-8-00093,ORD-01429-T3,ORD-01429,EV-08,MAIN-1,2025-07-08 19:12:57
SCN-8-00094,ORD-00260-T1,ORD-00260,EV-08,MAIN-2,2025-07-08 19:13:03
SCN-8-00095,ORD-02258-T1,ORD-02258,EV-08,SIDE-A,2025-07-08 19:13:03
SCN-8-00096,ORD-03178-T1,ORD-03178,EV-08,MAIN-2,2025-07-08 19:13:03
SCN-8-00097,ORD-01428-T4,ORD-01428,EV-08,MAIN-2,2025-07-08 19:13:05
SCN-8-00098,ORD-03086-T3,ORD-03086,EV-08,MAIN-2,2025-07-08 19:13:11
SCN-8-00099,ORD-02135-T1,ORD-02135,EV-08,SIDE-A,2025-07-08 19:13:12
SCN-8-00100,ORD-01015-T1,ORD-01015,EV-08,MAIN-2,2025-07-08 19:13:19
SCN-8-00101,ORD-02105-T2,ORD-02105,EV-08,SIDE-A,2025-07-08 19:13:42
SCN-8-00102,ORD-03392-T3,ORD-03392,EV-08,MAIN-2,2025-07-08 19:13:43
SCN-8-00103,ORD-03502-T1,ORD-03502,EV-08,MAIN-2,2025-07-08 19:13:51
SCN-8-00104,ORD-03522-T1,ORD-03522,EV-08,SIDE-A,2025-07-08 19:13:58
SCN-8-00105,ORD-03489-T4,ORD-03489,EV-08,SIDE-A,2025-07-08 19:14:09
SCN-8-00106,ORD-00530-T2,ORD-00530,EV-08,SIDE-A,2025-07-08 19:14:11
SCN-8-00107,ORD-02325-T1,ORD-02325,EV-08,MAIN-1,2025-07-08 19:14:15
SCN-8-00108,ORD-03306-T1,ORD-03306,EV-08,MAIN-1,2025-07-08 19:14:21
SCN-8-00109,ORD-01987-T2,ORD-01987,EV-08,MAIN-1,2025-07-08 19:14:23
SCN-8-00110,ORD-01567-T4,ORD-01567,EV-08,MAIN-2,2025-07-08 19:14:37
SCN-8-00111,ORD-00930-T2,ORD-00930,EV-08,MAIN-2,2025-07-08 19:14:44
SCN-8-00112,ORD-01921-T1,ORD-01921,EV-08,MAIN-2,2025-07-08 19:14:59
SCN-8-00113,ORD-03387-T1,ORD-03387,EV-08,MAIN-1,2025-07-08 19:15:00
SCN-8-00114,ORD-00697-T1,ORD-00697,EV-08,MAIN-1,2025-07-08 19:15:07
SCN-8-00115,ORD-00765-T1,ORD-00765,EV-08,SIDE-A,2025-07-08 19:15:11
SCN-8-00116,ORD-00201-T1,ORD-00201,EV-08,MAIN-2,2025-07-08 19:15:20
SCN-8-00117,ORD-02099-T3,ORD-02099,EV-08,MAIN-1,2025-07-08 19:15:21
SCN-8-00118,ORD-02307-T1,ORD-02307,EV-08,MAIN-1,2025-07-08 19:15:27
SCN-8-00119,ORD-02068-T1,ORD-02068,EV-08,MAIN-1,2025-07-08 19:15:35
SCN-8-00120,ORD-03582-T2,ORD-03582,EV-08,MAIN-2,2025-07-08 19:15:40
SCN-8-00121,ORD-00318-T1,ORD-00318,EV-08,MAIN-1,2025-07-08 19:15:43
SCN-8-00122,ORD-01194-T3,ORD-01194,EV-08,MAIN-2,2025-07-08 19:15:52
SCN-8-00123,ORD-02135-T1,ORD-02135,EV-08,MAIN-1,2025-07-08 19:15:53
SCN-8-00124,ORD-03138-T1,ORD-03138,EV-08,MAIN-2,2025-07-08 19:15:56
SCN-8-00125,ORD-01065-T2,ORD-01065,EV-08,MAIN-1,2025-07-08 19:16:12
SCN-8-00126,ORD-02099-T6,ORD-02099,EV-08,MAIN-1,2025-07-08 19:16:12
SCN-8-00127,ORD-02210-T1,ORD-02210,EV-08,MAIN-1,2025-07-08 19:16:14
SCN-8-00128,ORD-01622-T3,ORD-01622,EV-08,MAIN-2,2025-07-08 19:16:22
SCN-8-00129,ORD-01508-T2,ORD-01508,EV-08,MAIN-1,2025-07-08 19:16:24
SCN-8-00130,ORD-00775-T6,ORD-00775,EV-08,SIDE-A,2025-07-08 19:16:29
SCN-8-00131,ORD-03338-T3,ORD-03338,EV-08,MAIN-2,2025-07-08 19:16:38
SCN-8-00132,ORD-00702-T2,ORD-00702,EV-08,MAIN-1,2025-07-08 19:16:39
SCN-8-00133,ORD-00895-T1,ORD-00895,EV-08,MAIN-2,2025-07-08 19:16:53
SCN-8-00134,ORD-00514-T1,ORD-00514,EV-08,MAIN-1,2025-07-08 19:16:57
SCN-8-00135,ORD-01710-T3,ORD-01710,EV-08,MAIN-2,2025-07-08 19:17:03
SCN-8-00136,ORD-00270-T5,ORD-00270,EV-08,SIDE-A,2025-07-08 19:17:06
SCN-8-00137,ORD-03213-T2,ORD-03213,EV-08,MAIN-2,2025-07-08 19:17:14
SCN-8-00138,ORD-03086-T4,ORD-03086,EV-08,MAIN-2,2025-07-08 19:17:16
SCN-8-00139,ORD-00872-T1,ORD-00872,EV-08,MAIN-2,2025-07-08 19:17:18
SCN-8-00140,ORD-00318-T3,ORD-00318,EV-08,MAIN-2,2025-07-08 19:17:21
SCN-8-00141,ORD-00893-T1,ORD-00893,EV-08,MAIN-2,2025-07-08 19:17:21
SCN-8-00142,ORD-01254-T3,ORD-01254,EV-08,MAIN-2,2025-07-08 19:17:23
SCN-8-00143,ORD-01197-T1,ORD-01197,EV-08,MAIN-2,2025-07-08 19:17:25
SCN-8-00144,ORD-03228-T1,ORD-03228,EV-08,SIDE-A,2025-07-08 19:17:26
SCN-8-00145,ORD-03604-T2,ORD-03604,EV-08,MAIN-2,2025-07-08 19:17:30
SCN-8-00146,ORD-00127-T5,ORD-00127,EV-08,MAIN-2,2025-07-08 19:17:37
SCN-8-00147,ORD-01389-T2,ORD-01389,EV-08,MAIN-2,2025-07-08 19:17:44
SCN-8-00148,ORD-01998-T2,ORD-01998,EV-08,MAIN-1,2025-07-08 19:17:46
SCN-8-00149,ORD-02935-T3,ORD-02935,EV-08,SIDE-A,2025-07-08 19:17:48
SCN-8-00150,ORD-02947-T1,ORD-02947,EV-08,MAIN-2,2025-07-08 19:17:52
SCN-8-00151,ORD-02843-T2,ORD-02843,EV-08,MAIN-2,2025-07-08 19:17:56
SCN-8-00152,ORD-02056-T1,ORD-02056,EV-08,SIDE-A,2025-07-08 19:18:07
SCN-8-00153,ORD-00779-T1,ORD-00779,EV-08,MAIN-2,2025-07-08 19:18:26
SCN-8-00154,ORD-03001-T2,ORD-03001,EV-08,MAIN-2,2025-07-08 19:18:28
SCN-8-00155,ORD-00924-T2,ORD-00924,EV-08,MAIN-2,2025-07-08 19:18:29
SCN-8-00156,ORD-03590-T2,ORD-03590,EV-08,MAIN-1,2025-07-08 19:18:34
SCN-8-00157,ORD-00160-T1,ORD-00160,EV-08,MAIN-2,2025-07-08 19:18:46
SCN-8-00158,ORD-00343-T2,ORD-00343,EV-08,MAIN-2,2025-07-08 19:18:46
SCN-8-00159,ORD-00031-T2,ORD-00031,EV-08,MAIN-2,2025-07-08 19:18:47
SCN-8-00160,ORD-03203-T3,ORD-03203,EV-08,MAIN-1,2025-07-08 19:18:51
SCN-8-00161,ORD-00283-T2,ORD-00283,EV-08,SIDE-A,2025-07-08 19:18:55
SCN-8-00162,ORD-03426-T1,ORD-03426,EV-08,MAIN-2,2025-07-08 19:18:57
SCN-8-00163,ORD-01716-T1,ORD-01716,EV-08,MAIN-1,2025-07-08 19:19:09
SCN-8-00164,ORD-00004-T1,ORD-00004,EV-08,SIDE-A,2025-07-08 19:19:16
SCN-8-00165,ORD-00814-T2,ORD-00814,EV-08,MAIN-1,2025-07-08 19:19:17
SCN-8-00166,ORD-00031-T1,ORD-00031,EV-08,MAIN-2,2025-07-08 19:19:25
SCN-8-00167,ORD-01710-T5,ORD-01710,EV-08,MAIN-1,2025-07-08 19:19:27
SCN-8-00168,ORD-03434-T1,ORD-03434,EV-08,MAIN-1,2025-07-08 19:19:27
SCN-8-00169,ORD-03401-T1,ORD-03401,EV-08,MAIN-2,2025-07-08 19:19:30
SCN-8-00170,ORD-00752-T1,ORD-00752,EV-08,SIDE-A,2025-07-08 19:19:34
SCN-8-00171,ORD-01152-T1,ORD-01152,EV-08,MAIN-2,2025-07-08 19:19:35
SCN-8-00172,ORD-03213-T5,ORD-03213,EV-08,MAIN-2,2025-07-08 19:19:40
SCN-8-00173,ORD-03618-T2,ORD-03618,EV-08,SIDE-A,2025-07-08 19:19:46
SCN-8-00174,ORD-03506-T1,ORD-03506,EV-08,MAIN-2,2025-07-08 19:19:47
SCN-8-00175,ORD-02571-T1,ORD-02571,EV-08,MAIN-1,2025-07-08 19:19:49
SCN-8-00176,ORD-03582-T1,ORD-03582,EV-08,MAIN-1,2025-07-08 19:19:56
SCN-8-00177,ORD-03489-T3,ORD-03489,EV-08,MAIN-1,2025-07-08 19:19:57
SCN-8-00178,ORD-03583-T1,ORD-03583,EV-08,SIDE-A,2025-07-08 19:20:13
SCN-8-00179,ORD-03203-T3,ORD-03203,EV-08,MAIN-1,2025-07-08 19:20:16
SCN-8-00180,ORD-00236-T1,ORD-00236,EV-08,MAIN-1,2025-07-08 19:20:20
SCN-8-00181,ORD-03604-T4,ORD-03604,EV-08,MAIN-1,2025-07-08 19:20:24
SCN-8-00182,ORD-02127-T3,ORD-02127,EV-08,SIDE-A,2025-07-08 19:20:28
SCN-8-00183,ORD-00572-T2,ORD-00572,EV-08,MAIN-1,2025-07-08 19:20:39
SCN-8-00184,ORD-02947-T3,ORD-02947,EV-08,MAIN-2,2025-07-08 19:20:45
SCN-8-00185,ORD-02006-T3,ORD-02006,EV-08,SIDE-A,2025-07-08 19:20:46
SCN-8-00186,ORD-03596-T2,ORD-03596,EV-08,SIDE-A,2025-07-08 19:20:47
SCN-8-00187,ORD-02099-T4,ORD-02099,EV-08,MAIN-1,2025-07-08 19:20:50
SCN-8-00188,ORD-03504-T1,ORD-03504,EV-08,MAIN-1,2025-07-08 19:20:50
SCN-8-00189,ORD-03392-T4,ORD-03392,EV-08,MAIN-1,2025-07-08 19:20:59
SCN-8-00190,ORD-03591-T2,ORD-03591,EV-08,MAIN-1,2025-07-08 19:21:06
SCN-8-00191,ORD-00956-T1,ORD-00956,EV-08,MAIN-2,2025-07-08 19:21:17
SCN-8-00192,ORD-00241-T1,ORD-00241,EV-08,SIDE-A,2025-07-08 19:21:35
SCN-8-00193,ORD-00326-T4,ORD-00326,EV-08,SIDE-A,2025-07-08 19:21:36
SCN-8-00194,ORD-00284-T4,ORD-00284,EV-08,MAIN-2,2025-07-08 19:21:47
SCN-8-00195,ORD-03360-T2,ORD-03360,EV-08,MAIN-2,2025-07-08 19:21:50
SCN-8-00196,ORD-03552-T1,ORD-03552,EV-08,MAIN-2,2025-07-08 19:21:55
SCN-8-00197,ORD-02902-T1,ORD-02902,EV-08,MAIN-1,2025-07-08 19:22:05
SCN-8-00198,ORD-01001-T2,ORD-01001,EV-08,MAIN-2,2025-07-08 19:22:06
SCN-8-00199,ORD-03577-T2,ORD-03577,EV-08,MAIN-1,2025-07-08 19:22:07
SCN-8-00200,ORD-00579-T4,ORD-00579,EV-08,MAIN-1,2025-07-08 19:22:10
SCN-8-00201,ORD-01779-T6,ORD-01779,EV-08,MAIN-1,2025-07-08 19:22:10
SCN-8-00202,ORD-01139-T2,ORD-01139,EV-08,MAIN-2,2025-07-08 19:22:12
SCN-8-00203,ORD-01240-T5,ORD-01240,EV-08,MAIN-2,2025-07-08 19:22:15
SCN-8-00204,ORD-00493-T1,ORD-00493,EV-08,SIDE-A,2025-07-08 19:22:16
SCN-8-00205,ORD-01065-T3,ORD-01065,EV-08,MAIN-2,2025-07-08 19:22:17
SCN-8-00206,ORD-03418-T1,ORD-03418,EV-08,MAIN-2,2025-07-08 19:22:22
SCN-8-00207,ORD-03594-T2,ORD-03594,EV-08,MAIN-1,2025-07-08 19:22:22
SCN-8-00208,ORD-02700-T1,ORD-02700,EV-08,MAIN-2,2025-07-08 19:22:23
SCN-8-00209,ORD-03338-T4,ORD-03338,EV-08,MAIN-2,2025-07-08 19:22:30
SCN-8-00210,ORD-00326-T2,ORD-00326,EV-08,MAIN-2,2025-07-08 19:22:31
SCN-8-00211,ORD-00697-T3,ORD-00697,EV-08,MAIN-2,2025-07-08 19:22:38
SCN-8-00212,ORD-00883-T3,ORD-00883,EV-08,MAIN-1,2025-07-08 19:22:40
SCN-8-00213,ORD-01026-T4,ORD-01026,EV-08,MAIN-2,2025-07-08 19:22:40
SCN-8-00214,ORD-01389-T1,ORD-01389,EV-08,MAIN-1,2025-07-08 19:22:53
SCN-8-00215,ORD-02191-T2,ORD-02191,EV-08,MAIN-1,2025-07-08 19:23:03
SCN-8-00216,ORD-00210-T1,ORD-00210,EV-08,MAIN-1,2025-07-08 19:23:05
SCN-8-00217,ORD-00697-T4,ORD-00697,EV-08,SIDE-A,2025-07-08 19:23:13
SCN-8-00218,ORD-03603-T2,ORD-03603,EV-08,MAIN-2,2025-07-08 19:23:18
SCN-8-00219,ORD-00253-T2,ORD-00253,EV-08,MAIN-2,2025-07-08 19:23:23
SCN-8-00220,ORD-00592-T4,ORD-00592,EV-08,MAIN-2,2025-07-08 19:23:27
SCN-8-00221,ORD-00619-T1,ORD-00619,EV-08,MAIN-1,2025-07-08 19:23:29
SCN-8-00222,ORD-03517-T3,ORD-03517,EV-08,MAIN-2,2025-07-08 19:23:30
SCN-8-00223,ORD-03294-T2,ORD-03294,EV-08,MAIN-1,2025-07-08 19:23:33
SCN-8-00224,ORD-01065-T1,ORD-01065,EV-08,SIDE-A,2025-07-08 19:23:35
SCN-8-00225,ORD-02985-T3,ORD-02985,EV-08,MAIN-2,2025-07-08 19:23:35
SCN-8-00226,ORD-01704-T2,ORD-01704,EV-08,MAIN-1,2025-07-08 19:23:45
SCN-8-00227,ORD-01567-T1,ORD-01567,EV-08,SIDE-A,2025-07-08 19:23:47
SCN-8-00228,ORD-02068-T2,ORD-02068,EV-08,SIDE-A,2025-07-08 19:23:49
SCN-8-00229,ORD-00652-T1,ORD-00652,EV-08,MAIN-1,2025-07-08 19:23:51
SCN-8-00230,ORD-03413-T2,ORD-03413,EV-08,SIDE-A,2025-07-08 19:23:54
SCN-8-00231,ORD-03612-T1,ORD-03612,EV-08,MAIN-2,2025-07-08 19:24:06
SCN-8-00232,ORD-02236-T1,ORD-02236,EV-08,MAIN-1,2025-07-08 19:24:07
SCN-8-00233,ORD-03610-T1,ORD-03610,EV-08,SIDE-A,2025-07-08 19:24:10
SCN-8-00234,ORD-02082-T3,ORD-02082,EV-08,MAIN-2,2025-07-08 19:24:13
SCN-8-00235,ORD-00697-T2,ORD-00697,EV-08,MAIN-1,2025-07-08 19:24:14
SCN-8-00236,ORD-01386-T1,ORD-01386,EV-08,MAIN-1,2025-07-08 19:24:21
SCN-8-00237,ORD-01464-T2,ORD-01464,EV-08,SIDE-A,2025-07-08 19:24:21
SCN-8-00238,ORD-03588-T5,ORD-03588,EV-08,MAIN-2,2025-07-08 19:24:27
SCN-8-00239,ORD-03604-T1,ORD-03604,EV-08,MAIN-2,2025-07-08 19:24:31
SCN-8-00240,ORD-03516-T3,ORD-03516,EV-08,SIDE-A,2025-07-08 19:24:34
SCN-8-00241,ORD-00608-T2,ORD-00608,EV-08,MAIN-2,2025-07-08 19:24:44
SCN-8-00242,ORD-03201-T1,ORD-03201,EV-08,MAIN-2,2025-07-08 19:24:47
SCN-8-00243,ORD-01474-T2,ORD-01474,EV-08,MAIN-2,2025-07-08 19:24:49
SCN-8-00244,ORD-01707-T2,ORD-01707,EV-08,SIDE-A,2025-07-08 19:24:56
SCN-8-00245,ORD-01568-T1,ORD-01568,EV-08,SIDE-A,2025-07-08 19:25:00
SCN-8-00246,ORD-02210-T2,ORD-02210,EV-08,MAIN-1,2025-07-08 19:25:00
SCN-8-00247,ORD-03172-T1,ORD-03172,EV-08,MAIN-1,2025-07-08 19:25:00
SCN-8-00248,ORD-01429-T1,ORD-01429,EV-08,SIDE-A,2025-07-08 19:25:01
SCN-8-00249,ORD-03584-T2,ORD-03584,EV-08,MAIN-2,2025-07-08 19:25:05
SCN-8-00250,ORD-00527-T2,ORD-00527,EV-08,MAIN-2,2025-07-08 19:25:07
SCN-8-00251,ORD-02674-T2,ORD-02674,EV-08,MAIN-2,2025-07-08 19:25:08
SCN-8-00252,ORD-03383-T2,ORD-03383,EV-08,MAIN-1,2025-07-08 19:25:19
SCN-8-00253,ORD-00885-T2,ORD-00885,EV-08,MAIN-1,2025-07-08 19:25:25
SCN-8-00254,ORD-00222-T1,ORD-00222,EV-08,MAIN-1,2025-07-08 19:25:28
SCN-8-00255,ORD-03615-T1,ORD-03615,EV-08,MAIN-1,2025-07-08 19:25:29
SCN-8-00256,ORD-02321-T2,ORD-02321,EV-08,MAIN-2,2025-07-08 19:25:36
SCN-8-00257,ORD-00623-T4,ORD-00623,EV-08,MAIN-1,2025-07-08 19:25:45
SCN-8-00258,ORD-00333-T1,ORD-00333,EV-08,SIDE-A,2025-07-08 19:25:49
SCN-8-00259,ORD-01428-T5,ORD-01428,EV-08,MAIN-2,2025-07-08 19:25:54
SCN-8-00260,ORD-00012-T1,ORD-00012,EV-08,MAIN-1,2025-07-08 19:25:57
SCN-8-00261,ORD-00454-T1,ORD-00454,EV-08,MAIN-1,2025-07-08 19:25:58
SCN-8-00262,ORD-03323-T1,ORD-03323,EV-08,MAIN-2,2025-07-08 19:26:01
SCN-8-00263,ORD-02037-T2,ORD-02037,EV-08,SIDE-A,2025-07-08 19:26:03
SCN-8-00264,ORD-00057-T1,ORD-00057,EV-08,MAIN-1,2025-07-08 19:26:10
SCN-8-00265,ORD-03456-T1,ORD-03456,EV-08,MAIN-1,2025-07-08 19:26:14
SCN-8-00266,ORD-03444-T3,ORD-03444,EV-08,MAIN-1,2025-07-08 19:26:20
SCN-8-00267,ORD-02786-T2,ORD-02786,EV-08,MAIN-1,2025-07-08 19:26:22
SCN-8-00268,ORD-03609-T1,ORD-03609,EV-08,MAIN-1,2025-07-08 19:26:22
SCN-8-00269,ORD-01197-T3,ORD-01197,EV-08,MAIN-1,2025-07-08 19:26:26
SCN-8-00270,ORD-03195-T1,ORD-03195,EV-08,MAIN-1,2025-07-08 19:26:33
SCN-8-00271,ORD-03403-T3,ORD-03403,EV-08,MAIN-2,2025-07-08 19:26:34
SCN-8-00272,ORD-00764-T1,ORD-00764,EV-08,MAIN-1,2025-07-08 19:26:41
SCN-8-00273,ORD-01171-T1,ORD-01171,EV-08,SIDE-A,2025-07-08 19:26:41
