scan_id,ticket_id,order_id,event_id,gate,scanned_at
SCN-2-00036,ORD-02033-T2,ORD-02033,EV-02,MAIN-1,2025-07-02 19:05:50
SCN-2-00037,ORD-02709-T3,ORD-02709,EV-02,MAIN-2,2025-07-02 19:05:54
SCN-2-00038,ORD-01014-T1,ORD-01014,EV-02,MAIN-1,2025-07-02 19:06:04
SCN-2-00039,ORD-00225-T2,ORD-00225,EV-02,MAIN-1,2025-07-02 19:06:07
SCN-2-00040,ORD-02443-T2,ORD-02443,EV-02,MAIN-2,2025-07-02 19:06:38
SCN-2-00041,ORD-02060-T1,ORD-02060,EV-02,MAIN-2,2025-07-02 19:06:56
SCN-2-00042,ORD-02680-T1,ORD-02680,EV-02,MAIN-2,2025-07-02 19:07:08
SCN-2-00043,ORD-01792-T2,ORD-01792,EV-02,MAIN-1,2025-07-02 19:07:19
SCN-2-00044,ORD-00866-T2,ORD-00866,EV-02,MAIN-1,2025-07-02 19:08:02
SCN-2-00045,ORD-02034-T1,ORD-02034,EV-02,MAIN-1,2025-07-02 19:08:38
SCN-2-00046,ORD-02448-T1,ORD-02448,EV-02,MAIN-2,2025-07-02 19:08:50
SCN-2-00047,ORD-02752-T1,ORD-02752,EV-02,MAIN-1,2025-07-02 19:08:56
SCN-2-00048,ORD-02338-T1,ORD-02338,EV-02,MAIN-1,2025-07-02 19:09:10
SCN-2-00049,ORD-00006-T5,ORD-00006,EV-02,MAIN-2,2025-07-02 19:09:11
SCN-2-00050,ORD-00258-T1,ORD-00258,EV-02,MAIN-1,2025-07-02 19:09:18
SCN-2-00051,ORD-02459-T1,ORD-02459,EV-02,MAIN-2,2025-07-02 19:09:33
SCN-2-00052,ORD-01006-T1,ORD-01006,EV-02,MAIN-2,2025-07-02 19:09:43
SCN-2-00053,ORD-02057-T2,ORD-02057,EV-02,SIDE-A,2025-07-02 19:09:46
SCN-2-00054,ORD-02071-T4,ORD-02071,EV-02,SIDE-A,2025-07-02 19:09:49
SCN-2-00055,ORD-00172-T1,ORD-00172,EV-02,SIDE-A,2025-07-02 19:09:54
SCN-2-00056,ORD-00622-T3,ORD-00622,EV-02,MAIN-2,2025-07-02 19:10:00
SCN-2-00057,ORD-02348-T1,ORD-02348,EV-02,MAIN-2,2025-07-02 19:10:09
SCN-2-00058,ORD-01686-T1,ORD-01686,EV-02,MAIN-2,2025-07-02 19:10:18
SCN-2-00059,ORD-02681-T2,ORD-02681,EV-02,MAIN-1,2025-07-02 19:10:48
SCN-2-00060,ORD-02739-T1,ORD-02739,EV-02,MAIN-1,2025-07-02 19:10:57
SCN-2-00061,ORD-02330-T2,ORD-02330,EV-02,SIDE-A,2025-07-02 19:11:01
SCN-2-00062,ORD-02645-T2,ORD-02645,EV-02,MAIN-1,2025-07-02 19:11:10
SCN-2-00063,ORD-00045-T1,ORD-00045,EV-02,SIDE-A,2025-07-02 19:11:13
SCN-2-00064,ORD-02711-T1,ORD-02711,EV-02,MAIN-1,2025-07-02 19:11:39
SCN-2-00065,ORD-00580-T2,ORD-00580,EV-02,MAIN-2,2025-07-02 19:11:45
SCN-2-00066,ORD-01118-T1,ORD-01118,EV-02,SIDE-A,2025-07-02 19:11:53
SCN-2-00067,ORD-01663-T6,ORD-01663,EV-02,MAIN-1,2025-07-02 19:12:20
SCN-2-00068,ORD-02224-T1,ORD-02224,EV-02,MAIN-1,2025-07-02 19:12:27
SCN-2-00069,ORD-01097-T2,ORD-01097,EV-02,MAIN-1,2025-07-02 19:12:29
SCN-2-00070,ORD-00297-T1,ORD-00297,EV-02,SIDE-A,2025-07-02 19:12:37
SCN-2-00071,ORD-02520-T1,ORD-02520,EV-02,MAIN-2,2025-07-02 19:12:44
SCN-2-00072,ORD-02563-T2,ORD-02563,EV-02,SIDE-A,2025-07-02 19:12:45
SCN-2-00073,ORD-00580-T3,ORD-00580,EV-02,MAIN-2,2025-07-02 19:12:46
SCN-2-00074,ORD-01300-T1,ORD-01300,EV-02,SIDE-A,2025-07-02 19:12:56
SCN-2-00075,ORD-01986-T1,ORD-01986,EV-02,MAIN-2,2025-07-02 19:13:01
SCN-2-00076,ORD-01728-T2,ORD-01728,EV-02,MAIN-2,2025-07-02 19:13:07
SCN-2-00077,ORD-02212-T1,ORD-02212,EV-02,MAIN-1,2025-07-02 19:13:30
SCN-2-00078,ORD-02326-T1,ORD-02326,EV-02,MAIN-2,2025-07-02 19:13:34
SCN-2-00079,ORD-01526-T1,ORD-01526,EV-02,MAIN-1,2025-07-02 19:13:41
SCN-2-00080,ORD-02606-T4,ORD-02606,EV-02,MAIN-1,2025-07-02 19:13:48
SCN-2-00081,ORD-00831-T3,ORD-00831,EV-02,MAIN-2,2025-07-02 19:13:49
SCN-2-00082,ORD-01144-T3,ORD-01144,EV-02,SIDE-A,2025-07-02 19:13:49
SCN-2-00083,ORD-02251-T1,ORD-02251,EV-02,MAIN-1,2025-07-02 19:13:54
SCN-2-00084,ORD-00791-T1,ORD-00791,EV-02,MAIN-2,2025-07-02 19:14:05
SCN-2-00085,ORD-02667-T1,ORD-02667,EV-02,SIDE-A,2025-07-02 19:14:08
SCN-2-00086,ORD-02702-T5,ORD-02702,EV-02,MAIN-1,2025-07-02 19:14:08
SCN-2-00087,ORD-02646-T2,ORD-02646,EV-02,MAIN-1,2025-07-02 19:14:51
SCN-2-00088,ORD-02702-T4,ORD-02702,EV-02,MAIN-2,2025-07-02 19:14:53
SCN-2-00089,ORD-02014-T3,ORD-02014,EV-02,MAIN-1,2025-07-02 19:14:54
SCN-2-00090,ORD-01400-T2,ORD-01400,EV-02,MAIN-2,2025-07-02 19:14:55
SCN-2-00091,ORD-02712-T1,ORD-02712,EV-02,MAIN-2,2025-07-02 19:14:55
SCN-2-00092,ORD-02448-T3,ORD-02448,EV-02,MAIN-2,2025-07-02 19:14:58
SCN-2-00093,ORD-02459-T3,ORD-02459,EV-02,SIDE-A,2025-07-02 19:14:59
SCN-2-00094,ORD-02599-T4,ORD-02599,EV-02,MAIN-1,2025-07-02 19:15:05
SCN-2-00095,ORD-00167-T3,ORD-00167,EV-02,SIDE-A,2025-07-02 19:15:09
SCN-2-00096,ORD-01134-T3,ORD-01134,EV-02,SIDE-A,2025-07-02 19:15:15
SCN-2-00097,ORD-02008-T1,ORD-02008,EV-02,MAIN-2,2025-07-02 19:15:30
SCN-2-00098,ORD-00006-T1,ORD-00006,EV-02,MAIN-1,2025-07-02 19:15:31
SCN-2-00099,ORD-01570-T2,ORD-01570,EV-02,MAIN-1,2025-07-02 19:15:41
SCN-2-00100,ORD-02595-T1,ORD-02595,EV-02,MAIN-1,2025-07-02 19:15:42
SCN-2-00101,ORD-02455-T1,ORD-02455,EV-02,MAIN-1,2025-07-02 19:15:48
SCN-2-00102,ORD-01262-T1,ORD-01262,EV-02,MAIN-2,2025-07-02 19:15:53
SCN-2-00103,ORD-01111-T3,ORD-01111,EV-02,MAIN-2,2025-07-02 19:16:05
SCN-2-00104,ORD-00981-T2,ORD-00981,EV-02,MAIN-2,2025-07-02 19:16:06
SCN-2-00105,ORD-02163-T3,ORD-02163,EV-02,MAIN-2,2025-07-02 19:16:19
SCN-2-00106,ORD-02635-T2,ORD-02635,EV-02,MAIN-2,2025-07-02 19:16:20
SCN-2-00107,ORD-02611-T3,ORD-02611,EV-02,SIDE-A,2025-07-02 19:16:28
SCN-2-00108,ORD-02614-T2,ORD-02614,EV-02,MAIN-2,2025-07-02 19:16:29
SCN-2-00109,ORD-02563-T3,ORD-02563,EV-02,MAIN-2,2025-07-02 19:16:32
SCN-2-00110,ORD-00182-T1,ORD-00182,EV-02,MAIN-2,2025-07-02 19:16:35
SCN-2-00111,ORD-00086-T2,ORD-00086,EV-02,MAIN-1,2025-07-02 19:16:38
SCN-2-00112,ORD-02726-T1,ORD-02726,EV-02,MAIN-2,2025-07-02 19:16:38
SCN-2-00113,ORD-00836-T1,ORD-00836,EV-02,MAIN-1,2025-07-02 19:16:49
SCN-2-00114,ORD-01894-T1,ORD-01894,EV-02,MAIN-1,2025-07-02 19:16:56
SCN-2-00115,ORD-00225-T1,ORD-00225,EV-02,MAIN-1,2025-07-02 19:17:02
SCN-2-00116,ORD-01665-T1,ORD-01665,EV-02,SIDE-A,2025-07-02 19:17:04
SCN-2-00117,ORD-02782-T1,ORD-02782,EV-02,MAIN-2,2025-07-02 19:17:21
SCN-2-00118,ORD-01834-T2,ORD-01834,EV-02,MAIN-1,2025-07-02 19:17:40
SCN-2-00119,ORD-02785-T1,ORD-02785,EV-02,MAIN-1,2025-07-02 19:17:45
SCN-2-00120,ORD-02602-T1,ORD-02602,EV-02,MAIN-1,2025-07-02 19:17:59
SCN-2-00121,ORD-02717-T1,ORD-02717,EV-02,MAIN-2,2025-07-02 19:18:05
SCN-2-00122,ORD-00361-T2,ORD-00361,EV-02,MAIN-1,2025-07-02 19:18:09
SCN-2-00123,ORD-02439-T3,ORD-02439,EV-02,MAIN-1,2025-07-02 19:18:14
SCN-2-00124,ORD-01243-T3,ORD-01243,EV-02,MAIN-2,2025-07-02 19:18:37
SCN-2-00125,ORD-02747-T1,ORD-02747,EV-02,MAIN-1,2025-07-02 19:18:40
SCN-2-00126,ORD-02657-T1,ORD-02657,EV-02,MAIN-2,2025-07-02 19:18:43
SCN-2-00127,ORD-01201-T2,ORD-01201,EV-02,MAIN-2,2025-07-02 19:18:45
SCN-2-00128,ORD-02299-T2,ORD-02299,EV-02,MAIN-2,2025-07-02 19:18:47
SCN-2-00129,ORD-02772-T2,ORD-02772,EV-02,MAIN-2,2025-07-02 19:18:56
SCN-2-00130,ORD-01517-T2,ORD-01517,EV-02,MAIN-1,2025-07-02 19:19:14
SCN-2-00131,ORD-00783-T2,ORD-00783,EV-02,MAIN-1,2025-07-02 19:19:16
SCN-2-00132,ORD-00347-T1,ORD-00347,EV-02,MAIN-1,2025-07-02 19:19:25
SCN-2-00133,ORD-01694-T1,ORD-01694,EV-02,MAIN-2,2025-07-02 19:19:34
SCN-2-00134,ORD-01153-T6,ORD-01153,EV-02,SIDE-A,2025-07-02 19:19:35
SCN-2-00135,ORD-00783-T3,ORD-00783,EV-02,SIDE-A,2025-07-02 19:19:40
SCN-2-00136,ORD-01961-T2,ORD-01961,EV-02,MAIN-1,2025-07-02 19:19:46
SCN-2-00137,ORD-02169-T2,ORD-02169,EV-02,MAIN-2,2025-07-02 19:19:46
SCN-2-00138,ORD-00820-T2,ORD-00820,EV-02,MAIN-2,2025-07-02 19:19:47
SCN-2-00139,ORD-02765-T2,ORD-02765,EV-02,MAIN-1,2025-07-02 19:19:58
SCN-2-00140,ORD-00599-T1,ORD-00599,EV-02,SIDE-A,2025-07-02 19:19:59
SCN-2-00141,ORD-02773-T1,ORD-02773,EV-02,MAIN-2,2025-07-02 19:20:09
SCN-2-00142,ORD-00946-T1,ORD-00946,EV-02,MAIN-1,2025-07-02 19:20:11
SCN-2-00143,ORD-00980-T1,ORD-00980,EV-02,MAIN-1,2025-07-02 19:20:19
SCN-2-00144,ORD-00320-T2,ORD-00320,EV-02,MAIN-2,2025-07-02 19:20:22
SCN-2-00145,ORD-01465-T2,ORD-01465,EV-02,MAIN-2,2025-07-02 19:20:22
SCN-2-00146,ORD-00460-T2,ORD-00460,EV-02,MAIN-1,2025-07-02 19:20:30
SCN-2-00147,ORD-01134-T2,ORD-01134,EV-02,MAIN-1,2025-07-02 19:20:32
SCN-2-00148,ORD-01894-T4,ORD-01894,EV-02,MAIN-1,2025-07-02 19:20:39
SCN-2-00149,ORD-02061-T1,ORD-02061,EV-02,MAIN-1,2025-07-02 19:20:41
SCN-2-00150,ORD-01858-T1,ORD-01858,EV-02,MAIN-1,2025-07-02 19:20:44
SCN-2-00151,ORD-02599-T1,ORD-02599,EV-02,MAIN-1,2025-07-02 19:20:44
SCN-2-00152,ORD-02701-T2,ORD-02701,EV-02,MAIN-1,2025-07-02 19:20:45
SCN-2-00153,ORD-02767-T1,ORD-02767,EV-02,MAIN-1,2025-07-02 19:20:49
SCN-2-00154,ORD-01829-T1,ORD-01829,EV-02,MAIN-2,2025-07-02 19:20:54
SCN-2-00155,ORD-01961-T3,ORD-01961,EV-02,SIDE-A,2025-07-02 19:20:54
SCN-2-00156,ORD-02057-T1,ORD-02057,EV-02,MAIN-2,2025-07-02 19:20:54
SCN-2-00157,ORD-01349-T1,ORD-01349,EV-02,MAIN-1,2025-07-02 19:20:59
SCN-2-00158,ORD-01324-T2,ORD-01324,EV-02,MAIN-2,2025-07-02 19:21:06
SCN-2-00159,ORD-01047-T3,ORD-01047,EV-02,MAIN-1,2025-07-02 19:21:08
SCN-2-00160,ORD-00980-T3,ORD-00980,EV-02,MAIN-1,2025-07-02 19:21:16
SCN-2-00161,ORD-00447-T2,ORD-00447,EV-02,MAIN-2,2025-07-02 19:21:19
SCN-2-00162,ORD-02614-T1,ORD-02614,EV-02,SIDE-A,2025-07-02 19:21:22
SCN-2-00163,ORD-02066-T1,ORD-02066,EV-02,MAIN-2,2025-07-02 19:21:32
SCN-2-00164,ORD-01872-T1,ORD-01872,EV-02,SIDE-A,2025-07-02 19:21:34
SCN-2-00165,ORD-02772-T2,ORD-02772,EV-02,MAIN-2,2025-07-02 19:21:34
SCN-2-00166,ORD-01201-T4,ORD-01201,EV-02,MAIN-2,2025-07-02 19:21:36
SCN-2-00167,ORD-01877-T3,ORD-01877,EV-02,MAIN-2,2025-07-02 19:21:38
SCN-2-00168,ORD-02272-T1,ORD-02272,EV-02,MAIN-2,2025-07-02 19:21:43
SCN-2-00169,ORD-01149-T3,ORD-01149,EV-02,MAIN-1,2025-07-02 19:21:44
SCN-2-00170,ORD-02739-T2,ORD-02739,EV-02,MAIN-1,2025-07-02 19:21:52
SCN-2-00171,ORD-02209-T2,ORD-02209,EV-02,MAIN-2,2025-07-02 19:21:58
SCN-2-00172,ORD-02595-T2,ORD-02595,EV-02,MAIN-1,2025-07-02 19:22:10
SCN-2-00173,ORD-02475-T1,ORD-02475,EV-02,MAIN-2,2025-07-02 19:22:15
SCN-2-00174,ORD-01311-T2,ORD-01311,EV-02,MAIN-1,2025-07-02 19:22:23
SCN-2-00175,ORD-02645-T1,ORD-02645,EV-02,MAIN-2,2025-07-02 19:22:27
SCN-2-00176,ORD-01243-T2,ORD-01243,EV-02,SIDE-A,2025-07-02 19:22:31
SCN-2-00177,ORD-01523-T1,ORD-01523,EV-02,SIDE-A,2025-07-02 19:22:32
SCN-2-00178,ORD-00565-T1,ORD-00565,EV-02,SIDE-A,2025-07-02 19:22:33
SCN-2-00179,ORD-00316-T2,ORD-00316,EV-02,MAIN-2,2025-07-02 19:22:35
SCN-2-00180,ORD-02758-T2,ORD-02758,EV-02,MAIN-1,2025-07-02 19:22:35
SCN-2-00181,ORD-02004-T1,ORD-02004,EV-02,MAIN-1,2025-07-02 19:22:46
SCN-2-00182,ORD-01837-T1,ORD-01837,EV-02,MAIN-2,2025-07-02 19:22:50
SCN-2-00183,ORD-01517-T4,ORD-01517,EV-02,MAIN-1,2025-07-02 19:23:00
SCN-2-00184,ORD-01114-T1,ORD-01114,EV-02,MAIN-2,2025-07-02 19:23:02
SCN-2-00185,ORD-00412-T1,ORD-00412,EV-02,SIDE-A,2025-07-02 19:23:06
SCN-2-00186,ORD-00783-T1,ORD-00783,EV-02,MAIN-1,2025-07-02 19:23:24
SCN-2-00187,ORD-02014-T4,ORD-02014,EV-02,MAIN-1,2025-07-02 19:23:26
SCN-2-00188,ORD-00974-T1,ORD-00974,EV-02,SIDE-A,2025-07-02 19:23:30
SCN-2-00189,ORD-01699-T2,ORD-01699,EV-02,SIDE-A,2025-07-02 19:23:45
SCN-2-00190,ORD-02768-T3,ORD-02768,EV-02,MAIN-1,2025-07-02 19:23:46
SCN-2-00191,ORD-01756-T2,ORD-01756,EV-02,MAIN-2,2025-07-02 19:23:47
SCN-2-00192,ORD-01829-T4,ORD-01829,EV-02,MAIN-2,2025-07-02 19:23:47
SCN-2-00193,ORD-01263-T1,ORD-01263,EV-02,SIDE-A,2025-07-02 19:23:53
SCN-2-00194,ORD-00545-T3,ORD-00545,EV-02,MAIN-2,2025-07-02 19:23:54
SCN-2-00195,ORD-02060-T2,ORD-02060,EV-02,SIDE-A,2025-07-02 19:23:54
SCN-2-00196,ORD-00018-T1,ORD-00018,EV-02,MAIN-1,2025-07-02 19:24:01
SCN-2-00197,ORD-00978-T4,ORD-00978,EV-02,MAIN-2,2025-07-02 19:24:11
SCN-2-00198,ORD-00819-T1,ORD-00819,EV-02,SIDE-A,2025-07-02 19:24:12
SCN-2-00199,ORD-01986-T5,ORD-01986,EV-02,MAIN-1,2025-07-02 19:24:13
SCN-2-00200,ORD-00906-T3,ORD-00906,EV-02,MAIN-1,2025-07-02 19:24:17
SCN-2-00201,ORD-01392-T1,ORD-01392,EV-02,MAIN-1,2025-07-02 19:24:19
SCN-2-00202,ORD-00084-T1,ORD-00084,EV-02,MAIN-2,2025-07-02 19:24:25
SCN-2-00203,ORD-01149-T1,ORD-01149,EV-02,MAIN-2,2025-07-02 19:24:32
SCN-2-00204,ORD-02620-T1,ORD-02620,EV-02,MAIN-2,2025-07-02 19:24:42
SCN-2-00205,ORD-01566-T1,ORD-01566,EV-02,MAIN-1,2025-07-02 19:24:43
SCN-2-00206,ORD-01858-T2,ORD-01858,EV-02,MAIN-1,2025-07-02 19:24:51
SCN-2-00207,ORD-02684-T1,ORD-02684,EV-02,MAIN-2,2025-07-02 19:24:57
SCN-2-00208,ORD-01594-T2,ORD-01594,EV-02,MAIN-2,2025-07-02 19:25:07
SCN-2-00209,ORD-01546-T2,ORD-01546,EV-02,MAIN-1,2025-07-02 19:25:08
SCN-2-00210,ORD-01006-T2,ORD-01006,EV-02,MAIN-2,2025-07-02 19:25:10
SCN-2-00211,ORD-01147-T2,ORD-01147,EV-02,MAIN-1,2025-07-02 19:25:14
SCN-2-00212,ORD-00347-T3,ORD-00347,EV-02,MAIN-1,2025-07-02 19:25:17
SCN-2-00213,ORD-01912-T2,ORD-01912,EV-02,MAIN-1,2025-07-02 19:25:25
SCN-2-00214,ORD-01537-T2,ORD-01537,EV-02,MAIN-2,2025-07-02 19:25:27
SCN-2-00215,ORD-01489-T3,ORD-01489,EV-02,MAIN-1,2025-07-02 19:25:30
SCN-2-00216,ORD-01935-T2,ORD-01935,EV-02,SIDE-A,2025-07-02 19:25:40
SCN-2-00217,ORD-02158-T2,ORD-02158,EV-02,MAIN-2,2025-07-02 19:25:46
SCN-2-00218,ORD-02593-T1,ORD-02593,EV-02,MAIN-2,2025-07-02 19:25:53
SCN-2-00219,ORD-01153-T5,ORD-01153,EV-02,MAIN-1,2025-07-02 19:25:55
SCN-2-00220,ORD-01393-T3,ORD-01393,EV-02,MAIN-1,2025-07-02 19:26:03
SCN-2-00221,ORD-01517-T1,ORD-01517,EV-02,MAIN-2,2025-07-02 19:26:03
SCN-2-00222,ORD-02348-T2,ORD-02348,EV-02,MAIN-1,2025-07-02 19:26:07
SCN-2-00223,ORD-01686-T4,ORD-01686,EV-02,MAIN-1,2025-07-02 19:26:08
SCN-2-00224,ORD-02240-T2,ORD-02240,EV-02,MAIN-1,2025-07-02 19:26:11
SCN-2-00225,ORD-01201-T3,ORD-01201,EV-02,MAIN-2,2025-07-02 19:26:17
SCN-2-00226,ORD-02443-T1,ORD-02443,EV-02,SIDE-A,2025-07-02 19:26:18
SCN-2-00227,ORD-01591-T1,ORD-01591,EV-02,MAIN-2,2025-07-02 19:26:19
SCN-2-00228,ORD-02455-T3,ORD-02455,EV-02,MAIN-1,2025-07-02 19:26:21
SCN-2-00229,ORD-00978-T1,ORD-00978,EV-02,MAIN-1,2025-07-02 19:26:29
SCN-2-00230,ORD-00474-T2,ORD-00474,EV-02,MAIN-2,2025-07-02 19:26:34
SCN-2-00231,ORD-00980-T2,ORD-00980,EV-02,MAIN-1,2025-07-02 19:26:35
SCN-2-00232,ORD-02667-T2,ORD-02667,EV-02,MAIN-1,2025-07-02 19:26:39
SCN-2-00233,ORD-02785-T4,ORD-02785,EV-02,SIDE-A,2025-07-02 19:26:40
SCN-2-00234,ORD-01829-T3,ORD-01829,EV-02,MAIN-2,2025-07-02 19:26:45
SCN-2-00235,ORD-00927-T1,ORD-00927,EV-02,SIDE-A,2025-07-02 19:26:46
SCN-2-00236,ORD-01147-T3,ORD-01147,EV-02,MAIN-1,2025-07-02 19:26:47
SCN-2-00237,ORD-01268-T2,ORD-01268,EV-02,MAIN-1,2025-07-02 19:26:48
SCN-2-00238,ORD-01247-T3,ORD-01247,EV-02,MAIN-1,2025-07-02 19:26:49
SCN-2-00239,ORD-02100-T1,ORD-02100,EV-02,MAIN-1,2025-07-02 19:26:49
SCN-2-00240,ORD-02504-T2,ORD-02504,EV-02,MAIN-1,2025-07-02 19:26:49
SCN-2-00241,ORD-00002-T1,ORD-00002,EV-02,MAIN-1,2025-07-02 19:26:50
SCN-2-00242,ORD-01215-T1,ORD-01215,EV-02,MAIN-2,2025-07-02 19:26:52
SCN-2-00243,ORD-02163-T1,ORD-02163,EV-02,SIDE-A,2025-07-02 19:26:53
SCN-2-00244,ORD-02597-T2,ORD-02597,EV-02,MAIN-2,2025-07-02 19:27:08
SCN-2-00245,ORD-02350-T2,ORD-02350,EV-02,MAIN-1,2025-07-02 19:27:11
SCN-2-00246,ORD-02768-T1,ORD-02768,EV-02,MAIN-2,2025-07-02 19:27:26
SCN-2-00247,ORD-02224-T2,ORD-02224,EV-02,SIDE-A,2025-07-02 19:27:29
SCN-2-00248,ORD-02563-T1,ORD-02563,EV-02,SIDE-A,2025-07-02 19:27:30
SCN-2-00249,ORD-02736-T1,ORD-02736,EV-02,MAIN-2,2025-07-02 19:27:32
SCN-2-00250,ORD-02576-T1,ORD-02576,EV-02,MAIN-1,2025-07-02 19:27:34
SCN-2-00251,ORD-02576-T2,ORD-02576,EV-02,MAIN-2,2025-07-02 19:27:35
SCN-2-00252,ORD-02577-T2,ORD-02577,EV-02,MAIN-2,2025-07-02 19:27:39
SCN-2-00253,ORD-01894-T3,ORD-01894,EV-02,MAIN-1,2025-07-02 19:27:48
SCN-2-00254,ORD-02014-T5,ORD-02014,EV-02,MAIN-1,2025-07-02 19:27:48
SCN-2-00255,ORD-01387-T6,ORD-01387,EV-02,SIDE-A,2025-07-02 19:27:59
SCN-2-00256,ORD-00754-T2,ORD-00754,EV-02,MAIN-1,2025-07-02 19:28:06
SCN-2-00257,ORD-02714-T1,ORD-02714,EV-02,MAIN-1,2025-07-02 19:28:13
SCN-2-00258,ORD-01822-T1,ORD-01822,EV-02,MAIN-1,2025-07-02 19:28:14
SCN-2-00259,ORD-02785-T6,ORD-02785,EV-02,SIDE-A,2025-07-02 19:28:18
SCN-2-00260,ORD-01521-T1,ORD-01521,EV-02,MAIN-2,2025-07-02 19:28:19
SCN-2-00261,ORD-00204-T1,ORD-00204,EV-02,MAIN-1,2025-07-02 19:28:21
SCN-2-00262,ORD-02683-T1,ORD-02683,EV-02,MAIN-1,2025-07-02 19:28:34
SCN-2-00263,ORD-00585-T1,ORD-00585,EV-02,MAIN-1,2025-07-02 19:28:38
SCN-2-00264,ORD-01315-T3,ORD-01315,EV-02,MAIN-1,2025-07-02 19:28:39
SCN-2-00265,ORD-00706-T1,ORD-00706,EV-02,MAIN-1,2025-07-02 19:28:40
SCN-2-00266,ORD-02599-T3,ORD-02599,EV-02,MAIN-1,2025-07-02 19:28:41
SCN-2-00267,ORD-00124-T2,ORD-00124,EV-02,MAIN-1,2025-07-02 19:28:42
SCN-2-00268,ORD-01935-T3,ORD-01935,EV-02,SIDE-A,2025-07-02 19:28:43
SCN-2-00269,ORD-02247-T1,ORD-02247,EV-02,MAIN-2,2025-07-02 19:28:44
SCN-2-00270,ORD-02619-T1,ORD-02619,EV-02,MAIN-1,2025-07-02 19:28:45
SCN-2-00271,ORD-02680-T2,ORD-02680,EV-02,MAIN-1,2025-07-02 19:28:56
SCN-2-00272,ORD-01521-T6,ORD-01521,EV-02,SIDE-A,2025-07-02 19:29:01
SCN-2-00273,ORD-02215-T3,ORD-02215,EV-02,MAIN-1,2025-07-02 19:29:07
