scan_id,ticket_id,order_id,event_id,gate,scanned_at
SCN-1-00021,ORD-02513-T2,ORD-02513,EV-01,SIDE-A,2025-07-01 19:00:00
SCN-1-00022,ORD-02181-T2,ORD-02181,EV-01,MAIN-2,2025-07-01 19:00:13
SCN-1-00023,ORD-02134-T1,ORD-02134,EV-01,SIDE-A,2025-07-01 19:00:28
SCN-1-00024,ORD-02379-T1,ORD-02379,EV-01,MAIN-1,2025-07-01 19:01:02
SCN-1-00025,ORD-02226-T4,ORD-02226,EV-01,MAIN-2,2025-07-01 19:01:07
SCN-1-00026,ORD-01725-T3,ORD-01725,EV-01,MAIN-1,2025-07-01 19:02:15
SCN-1-00027,ORD-00008-T1,ORD-00008,EV-01,MAIN-2,2025-07-01 19:02:22
SCN-1-00028,ORD-02451-T1,ORD-02451,EV-01,MAIN-1,2025-07-01 19:03:00
SCN-1-00029,ORD-02249-T1,ORD-02249,EV-01,MAIN-2,2025-07-01 19:03:38
SCN-1-00030,ORD-00461-T1,ORD-00461,EV-01,MAIN-2,2025-07-01 19:03:53
SCN-1-00031,ORD-02110-T1,ORD-02110,EV-01,MAIN-1,2025-07-01 19:04:17
SCN-1-00032,ORD-00618-T2,ORD-00618,EV-01,SIDE-A,2025-07-01 19:04:58
SCN-1-00033,ORD-00944-T1,ORD-00944,EV-01,MAIN-2,2025-07-01 19:05:13
SCN-1-00034,ORD-01220-T3,ORD-01220,EV-01,MAIN-1,2025-07-01 19:05:15
SCN-1-00035,ORD-02482-T3,ORD-02482,EV-01,MAIN-2,2025-07-01 19:05:17
SCN-1-00036,ORD-02218-T2,ORD-02218,EV-01,MAIN-2,2025-07-01 19:05:23
SCN-1-00037,ORD-00199-T1,ORD-00199,EV-01,SIDE-A,2025-07-01 19:05:36
SCN-1-00038,ORD-00762-T1,ORD-00762,EV-01,MAIN-1,2025-07-01 19:06:03
SCN-1-00039,ORD-01209-T2,ORD-01209,EV-01,MAIN-1,2025-07-01 19:06:05
SCN-1-00040,ORD-00889-T1,ORD-00889,EV-01,MAIN-1,2025-07-01 19:06:19
SCN-1-00041,ORD-01950-T4,ORD-01950,EV-01,SIDE-A,2025-07-01 19:06:20
SCN-1-00042,ORD-02182-T2,ORD-02182,EV-01,MAIN-2,2025-07-01 19:06:21
SCN-1-00043,ORD-01084-T1,ORD-01084,EV-01,MAIN-2,2025-07-01 19:07:06
SCN-1-00044,ORD-00020-T1,ORD-00020,EV-01,MAIN-2,2025-07-01 19:07:17
SCN-1-00045,ORD-00788-T2,ORD-00788,EV-01,MAIN-2,2025-07-01 19:07:25
SCN-1-00046,ORD-01968-T4,ORD-01968,EV-01,MAIN-1,2025-07-01 19:07:32
SCN-1-00047,ORD-01861-T1,ORD-01861,EV-01,MAIN-1,2025-07-01 19:07:50
SCN-1-00048,ORD-00081-T2,ORD-00081,EV-01,MAIN-2,2025-07-01 19:07:51
SCN-1-00049,ORD-00106-T2,ORD-00106,EV-01,MAIN-2,2025-07-01 19:08:10
SCN-1-00050,ORD-01477-T2,ORD-01477,EV-01,MAIN-1,2025-07-01 19:08:13
SCN-1-00051,ORD-02226-T2,ORD-02226,EV-01,MAIN-2,2025-07-01 19:08:13
SCN-1-00052,ORD-02431-T3,ORD-02431,EV-01,MAIN-2,2025-07-01 19:08:15
SCN-1-00053,ORD-00781-T2,ORD-00781,EV-01,MAIN-1,2025-07-01 19:08:29
SCN-1-00054,ORD-02339-T1,ORD-02339,EV-01,MAIN-2,2025-07-01 19:08:34
SCN-1-00055,ORD-00721-T1,ORD-00721,EV-01,MAIN-2,2025-07-01 19:08:35
SCN-1-00056,ORD-02507-T4,ORD-02507,EV-01,MAIN-1,2025-07-01 19:08:46
SCN-1-00057,ORD-00177-T2,ORD-00177,EV-01,MAIN-2,2025-07-01 19:08:50
SCN-1-00058,ORD-01584-T2,ORD-01584,EV-01,MAIN-2,2025-07-01 19:09:22
SCN-1-00059,ORD-01499-T3,ORD-01499,EV-01,MAIN-1,2025-07-01 19:09:25
SCN-1-00060,ORD-01256-T1,ORD-01256,EV-01,MAIN-1,2025-07-01 19:09:34
SCN-1-00061,ORD-02472-T2,ORD-02472,EV-01,MAIN-2,2025-07-01 19:09:38
SCN-1-00062,ORD-02320-T1,ORD-02320,EV-01,MAIN-1,2025-07-01 19:09:39
SCN-1-00063,ORD-02193-T1,ORD-02193,EV-01,MAIN-1,2025-07-01 19:09:44
SCN-1-00064,ORD-01165-T3,ORD-01165,EV-01,MAIN-2,2025-07-01 19:09:54
SCN-1-00065,ORD-02529-T2,ORD-02529,EV-01,MAIN-1,2025-07-01 19:10:10
SCN-1-00066,ORD-01896-T2,ORD-01896,EV-01,MAIN-2,2025-07-01 19:10:20
SCN-1-00067,ORD-01564-T1,ORD-01564,EV-01,MAIN-1,2025-07-01 19:10:31
SCN-1-00068,ORD-01237-T2,ORD-01237,EV-01,MAIN-2,2025-07-01 19:10:43
SCN-1-00069,ORD-00795-T4,ORD-00795,EV-01,MAIN-2,2025-07-01 19:10:45
SCN-1-00070,ORD-01636-T1,ORD-01636,EV-01,MAIN-2,2025-07-01 19:10:53
SCN-1-00071,ORD-02542-T3,ORD-02542,EV-01,SIDE-A,2025-07-01 19:11:07
SCN-1-00072,ORD-02226-T1,ORD-02226,EV-01,MAIN-1,2025-07-01 19:11:22
SCN-1-00073,ORD-01587-T1,ORD-01587,EV-01,MAIN-2,2025-07-01 19:11:53
SCN-1-00074,ORD-02354-T2,ORD-02354,EV-01,MAIN-2,2025-07-01 19:11:58
SCN-1-00075,ORD-00804-T3,ORD-00804,EV-01,MAIN-1,2025-07-01 19:12:03
SCN-1-00076,ORD-01668-T2,ORD-01668,EV-01,MAIN-1,2025-07-01 19:12:04
SCN-1-00077,ORD-02421-T1,ORD-02421,EV-01,SIDE-A,2025-07-01 19:12:07
SCN-1-00078,ORD-01463-T1,ORD-01463,EV-01,MAIN-1,2025-07-01 19:12:10
SCN-1-00079,ORD-00417-T4,ORD-00417,EV-01,MAIN-2,2025-07-01 19:12:22
SCN-1-00080,ORD-02447-T2,ORD-02447,EV-01,MAIN-2,2025-07-01 19:12:22
SCN-1-00081,ORD-02485-T4,ORD-02485,EV-01,MAIN-2,2025-07-01 19:12:31
SCN-1-00082,ORD-02515-T3,ORD-02515,EV-01,SIDE-A,2025-07-01 19:12:36
SCN-1-00083,ORD-02292-T1,ORD-02292,EV-01,MAIN-2,2025-07-01 19:12:38
SCN-1-00084,ORD-02472-T1,ORD-02472,EV-01,SIDE-A,2025-07-01 19:12:56
SCN-1-00085,ORD-01051-T1,ORD-01051,EV-01,MAIN-1,2025-07-01 19:13:01
SCN-1-00086,ORD-01297-T1,ORD-01297,EV-01,MAIN-1,2025-07-01 19:13:12
SCN-1-00087,ORD-00111-T2,ORD-00111,EV-01,MAIN-1,2025-07-01 19:13:15
SCN-1-00088,ORD-00745-T1,ORD-00745,EV-01,MAIN-1,2025-07-01 19:13:38
SCN-1-00089,ORD-01919-T1,ORD-01919,EV-01,MAIN-2,2025-07-01 19:13:43
SCN-1-00090,ORD-02039-T2,ORD-02039,EV-01,MAIN-1,2025-07-01 19:13:47
SCN-1-00091,ORD-02501-T2,ORD-02501,EV-01,MAIN-2,2025-07-01 19:13:53
SCN-1-00092,ORD-02300-T1,ORD-02300,EV-01,MAIN-1,2025-07-01 19:14:00
SCN-1-00093,ORD-02409-T1,ORD-02409,EV-01,MAIN-1,2025-07-01 19:14:01
SCN-1-00094,ORD-02250-T1,ORD-02250,EV-01,MAIN-1,2025-07-01 19:14:02
SCN-1-00095,ORD-02407-T2,ORD-02407,EV-01,MAIN-2,2025-07-01 19:14:04
SCN-1-00096,ORD-01657-T4,ORD-01657,EV-01,SIDE-A,2025-07-01 19:14:09
SCN-1-00097,ORD-02018-T2,ORD-02018,EV-01,MAIN-2,2025-07-01 19:14:20
SCN-1-00098,ORD-02289-T1,ORD-02289,EV-01,MAIN-2,2025-07-01 19:14:23
SCN-1-00099,ORD-01027-T3,ORD-01027,EV-01,MAIN-1,2025-07-01 19:14:24
SCN-1-00100,ORD-01542-T2,ORD-01542,EV-01,SIDE-A,2025-07-01 19:14:24
SCN-1-00101,ORD-01027-T6,ORD-01027,EV-01,MAIN-2,2025-07-01 19:14:26
SCN-1-00102,ORD-01368-T1,ORD-01368,EV-01,MAIN-1,2025-07-01 19:14:34
SCN-1-00103,ORD-02390-T1,ORD-02390,EV-01,MAIN-2,2025-07-01 19:14:36
SCN-1-00104,ORD-02422-T1,ORD-02422,EV-01,MAIN-2,2025-07-01 19:15:06
SCN-1-00105,ORD-00593-T1,ORD-00593,EV-01,MAIN-1,2025-07-01 19:15:15
SCN-1-00106,ORD-02155-T1,ORD-02155,EV-01,MAIN-1,2025-07-01 19:15:25
SCN-1-00107,ORD-00990-T2,ORD-00990,EV-01,MAIN-1,2025-07-01 19:15:26
SCN-1-00108,ORD-01950-T3,ORD-01950,EV-01,MAIN-1,2025-07-01 19:15:31
SCN-1-00109,ORD-01385-T1,ORD-01385,EV-01,MAIN-1,2025-07-01 19:15:32
SCN-1-00110,ORD-01760-T2,ORD-01760,EV-01,SIDE-A,2025-07-01 19:15:35
SCN-1-00111,ORD-02408-T2,ORD-02408,EV-01,SIDE-A,2025-07-01 19:15:35
SCN-1-00112,ORD-02532-T5,ORD-02532,EV-01,SIDE-A,2025-07-01 19:15:43
SCN-1-00113,ORD-00281-T2,ORD-00281,EV-01,MAIN-2,2025-07-01 19:15:45
SCN-1-00114,ORD-01974-T1,ORD-01974,EV-01,MAIN-2,2025-07-01 19:15:45
SCN-1-00115,ORD-00462-T1,ORD-00462,EV-01,SIDE-A,2025-07-01 19:15:55
SCN-1-00116,ORD-00448-T3,ORD-00448,EV-01,MAIN-1,2025-07-01 19:15:56
SCN-1-00117,ORD-01593-T2,ORD-01593,EV-01,SIDE-A,2025-07-01 19:15:59
SCN-1-00118,ORD-00350-T4,ORD-00350,EV-01,MAIN-2,2025-07-01 19:16:11
SCN-1-00119,ORD-00111-T1,ORD-00111,EV-01,MAIN-2,2025-07-01 19:16:19
SCN-1-00120,ORD-02293-T1,ORD-02293,EV-01,SIDE-A,2025-07-01 19:16:27
SCN-1-00121,ORD-02532-T1,ORD-02532,EV-01,MAIN-1,2025-07-01 19:16:29
SCN-1-00122,ORD-02133-T1,ORD-02133,EV-01,MAIN-2,2025-07-01 19:16:32
SCN-1-00123,ORD-00281-T3,ORD-00281,EV-01,MAIN-2,2025-07-01 19:16:39
SCN-1-00124,ORD-01025-T2,ORD-01025,EV-01,MAIN-1,2025-07-01 19:16:52
SCN-1-00125,ORD-02322-T4,ORD-02322,EV-01,SIDE-A,2025-07-01 19:16:53
SCN-1-00126,ORD-01636-T2,ORD-01636,EV-01,MAIN-2,2025-07-01 19:16:54
SCN-1-00127,ORD-02054-T1,ORD-02054,EV-01,MAIN-1,2025-07-01 19:16:58
SCN-1-00128,ORD-00487-T2,ORD-00487,EV-01,SIDE-A,2025-07-01 19:17:00
SCN-1-00129,ORD-01705-T2,ORD-01705,EV-01,MAIN-1,2025-07-01 19:17:07
SCN-1-00130,ORD-02437-T1,ORD-02437,EV-01,MAIN-1,2025-07-01 19:17:07
SCN-1-00131,ORD-02188-T1,ORD-02188,EV-01,MAIN-1,2025-07-01 19:17:22
SCN-1-00132,ORD-01629-T1,ORD-01629,EV-01,MAIN-1,2025-07-01 19:17:23
SCN-1-00133,ORD-01913-T1,ORD-01913,EV-01,MAIN-1,2025-07-01 19:17:24
SCN-1-00134,ORD-00016-T1,ORD-00016,EV-01,MAIN-2,2025-07-01 19:17:27
SCN-1-00135,ORD-01550-T1,ORD-01550,EV-01,MAIN-1,2025-07-01 19:17:34
SCN-1-00136,ORD-00525-T1,ORD-00525,EV-01,MAIN-2,2025-07-01 19:17:53
SCN-1-00137,ORD-02495-T1,ORD-02495,EV-01,MAIN-1,2025-07-01 19:17:53
SCN-1-00138,ORD-01689-T1,ORD-01689,EV-01,SIDE-A,2025-07-01 19:17:57
SCN-1-00139,ORD-02219-T2,ORD-02219,EV-01,MAIN-1,2025-07-01 19:18:07
SCN-1-00140,ORD-02547-T2,ORD-02547,EV-01,MAIN-2,2025-07-01 19:18:09
SCN-1-00141,ORD-00101-T3,ORD-00101,EV-01,MAIN-1,2025-07-01 19:18:10
SCN-1-00142,ORD-01520-T1,ORD-01520,EV-01,MAIN-2,2025-07-01 19:18:13
SCN-1-00143,ORD-01922-T1,ORD-01922,EV-01,MAIN-2,2025-07-01 19:18:16
SCN-1-00144,ORD-02524-T1,ORD-02524,EV-01,MAIN-1,2025-07-01 19:18:17
SCN-1-00145,ORD-01129-T2,ORD-01129,EV-01,SIDE-A,2025-07-01 19:18:27
SCN-1-00146,ORD-00008-T2,ORD-00008,EV-01,MAIN-1,2025-07-01 19:18:35
SCN-1-00147,ORD-02367-T4,ORD-02367,EV-01,SIDE-A,2025-07-01 19:18:37
SCN-1-00148,ORD-01394-T1,ORD-01394,EV-01,SIDE-A,2025-07-01 19:18:40
SCN-1-00149,ORD-02317-T1,ORD-02317,EV-01,MAIN-2,2025-07-01 19:18:41
SCN-1-00150,ORD-02573-T2,ORD-02573,EV-01,MAIN-2,2025-07-01 19:18:43
SCN-1-00151,ORD-02528-T3,ORD-02528,EV-01,MAIN-1,2025-07-01 19:18:54
SCN-1-00152,ORD-02444-T1,ORD-02444,EV-01,MAIN-2,2025-07-01 19:19:03
SCN-1-00153,ORD-01479-T4,ORD-01479,EV-01,MAIN-2,2025-07-01 19:19:29
SCN-1-00154,ORD-00687-T1,ORD-00687,EV-01,MAIN-1,2025-07-01 19:19:34
SCN-1-00155,ORD-01941-T1,ORD-01941,EV-01,MAIN-1,2025-07-01 19:19:37
SCN-1-00156,ORD-01796-T1,ORD-01796,EV-01,MAIN-2,2025-07-01 19:19:41
SCN-1-00157,ORD-00403-T1,ORD-00403,EV-01,MAIN-2,2025-07-01 19:19:43
SCN-1-00158,ORD-00327-T1,ORD-00327,EV-01,SIDE-A,2025-07-01 19:19:46
SCN-1-00159,ORD-00648-T1,ORD-00648,EV-01,SIDE-A,2025-07-01 19:20:01
SCN-1-00160,ORD-01869-T3,ORD-01869,EV-01,MAIN-1,2025-07-01 19:20:25
SCN-1-00161,ORD-01186-T3,ORD-01186,EV-01,MAIN-1,2025-07-01 19:20:33
SCN-1-00162,ORD-02120-T1,ORD-02120,EV-01,MAIN-2,2025-07-01 19:20:33
SCN-1-00163,ORD-00111-T3,ORD-00111,EV-01,SIDE-A,2025-07-01 19:20:38
SCN-1-00164,ORD-00417-T3,ORD-00417,EV-01,MAIN-2,2025-07-01 19:20:38
SCN-1-00165,ORD-02317-T1,ORD-02317,EV-01,MAIN-1,2025-07-01 19:20:43
SCN-1-00166,ORD-01886-T3,ORD-01886,EV-01,MAIN-1,2025-07-01 19:20:45
SCN-1-00167,ORD-02534-T2,ORD-02534,EV-01,MAIN-1,2025-07-01 19:20:46
SCN-1-00168,ORD-00203-T4,ORD-00203,EV-01,MAIN-1,2025-07-01 19:20:50
SCN-1-00169,ORD-01747-T1,ORD-01747,EV-01,MAIN-2,2025-07-01 19:20:57
SCN-1-00170,ORD-01346-T3,ORD-01346,EV-01,MAIN-2,2025-07-01 19:20:59
SCN-1-00171,ORD-00841-T1,ORD-00841,EV-01,MAIN-2,2025-07-01 19:21:00
SCN-1-00172,ORD-00534-T2,ORD-00534,EV-01,MAIN-1,2025-07-01 19:21:01
SCN-1-00173,ORD-01391-T1,ORD-01391,EV-01,MAIN-2,2025-07-01 19:21:01
SCN-1-00174,ORD-02375-T1,ORD-02375,EV-01,MAIN-2,2025-07-01 19:21:01
SCN-1-00175,ORD-02181-T1,ORD-02181,EV-01,MAIN-1,2025-07-01 19:21:12
SCN-1-00176,ORD-02436-T1,ORD-02436,EV-01,MAIN-1,2025-07-01 19:21:12
SCN-1-00177,ORD-02211-T3,ORD-02211,EV-01,MAIN-2,2025-07-01 19:21:17
SCN-1-00178,ORD-02503-T3,ORD-02503,EV-01,SIDE-A,2025-07-01 19:21:27
SCN-1-00179,ORD-01873-T1,ORD-01873,EV-01,MAIN-1,2025-07-01 19:21:30
SCN-1-00180,ORD-01847-T2,ORD-01847,EV-01,MAIN-2,2025-07-01 19:21:32
SCN-1-00181,ORD-01696-T2,ORD-01696,EV-01,MAIN-1,2025-07-01 19:21:34
SCN-1-00182,ORD-02239-T5,ORD-02239,EV-01,SIDE-A,2025-07-01 19:21:36
SCN-1-00183,ORD-00918-T1,ORD-00918,EV-01,MAIN-1,2025-07-01 19:21:44
SCN-1-00184,ORD-02277-T1,ORD-02277,EV-01,MAIN-1,2025-07-01 19:21:44
SCN-1-00185,ORD-02322-T3,ORD-02322,EV-01,MAIN-1,2025-07-01 19:21:48
SCN-1-00186,ORD-00129-T1,ORD-00129,EV-01,MAIN-2,2025-07-01 19:21:59
SCN-1-00187,ORD-02362-T2,ORD-02362,EV-01,MAIN-2,2025-07-01 19:22:04
SCN-1-00188,ORD-02485-T2,ORD-02485,EV-01,MAIN-2,2025-07-01 19:22:12
SCN-1-00189,ORD-00781-T1,ORD-00781,EV-01,MAIN-2,2025-07-01 19:22:16
SCN-1-00190,ORD-01799-T2,ORD-01799,EV-01,MAIN-1,2025-07-01 19:22:18
SCN-1-00191,ORD-01717-T1,ORD-01717,EV-01,SIDE-A,2025-07-01 19:22:20
SCN-1-00192,ORD-01864-T1,ORD-01864,EV-01,MAIN-1,2025-07-01 19:22:29
SCN-1-00193,ORD-02532-T2,ORD-02532,EV-01,MAIN-1,2025-07-01 19:22:34
SCN-1-00194,ORD-00923-T2,ORD-00923,EV-01,MAIN-2,2025-07-01 19:22:36
SCN-1-00195,ORD-02422-T2,ORD-02422,EV-01,MAIN-2,2025-07-01 19:22:41
SCN-1-00196,ORD-00584-T1,ORD-00584,EV-01,MAIN-2,2025-07-01 19:22:47
SCN-1-00197,ORD-02498-T2,ORD-02498,EV-01,SIDE-A,2025-07-01 19:22:48
SCN-1-00198,ORD-01696-T3,ORD-01696,EV-01,SIDE-A,2025-07-01 19:22:53
SCN-1-00199,ORD-02187-T2,ORD-02187,EV-01,MAIN-2,2025-07-01 19:22:54
SCN-1-00200,ORD-00135-T3,ORD-00135,EV-01,MAIN-2,2025-07-01 19:22:59
SCN-1-00201,ORD-00183-T4,ORD-00183,EV-01,SIDE-A,2025-07-01 19:23:04
SCN-1-00202,ORD-02367-T2,ORD-02367,EV-01,SIDE-A,2025-07-01 19:23:07
SCN-1-00203,ORD-01076-T1,ORD-01076,EV-01,MAIN-2,2025-07-01 19:23:10
SCN-1-00204,ORD-01770-T1,ORD-01770,EV-01,MAIN-2,2025-07-01 19:23:11
SCN-1-00205,ORD-00359-T1,ORD-00359,EV-01,MAIN-1,2025-07-01 19:23:16
SCN-1-00206,ORD-02566-T1,ORD-02566,EV-01,MAIN-2,2025-07-01 19:23:20
SCN-1-00207,ORD-00889-T2,ORD-00889,EV-01,MAIN-2,2025-07-01 19:23:25
SCN-1-00208,ORD-01899-T1,ORD-01899,EV-01,MAIN-1,2025-07-01 19:23:25
SCN-1-00209,ORD-01578-T1,ORD-01578,EV-01,MAIN-2,2025-07-01 19:23:29
SCN-1-00210,ORD-00417-T1,ORD-00417,EV-01,MAIN-2,2025-07-01 19:23:30
SCN-1-00211,ORD-00111-T4,ORD-00111,EV-01,MAIN-1,2025-07-01 19:23:34
SCN-1-00212,ORD-01620-T1,ORD-01620,EV-01,MAIN-1,2025-07-01 19:23:34
SCN-1-00213,ORD-00990-T3,ORD-00990,EV-01,MAIN-1,2025-07-01 19:23:35
SCN-1-00214,ORD-00480-T1,ORD-00480,EV-01,MAIN-1,2025-07-01 19:23:39
SCN-1-00215,ORD-02249-T2,ORD-02249,EV-01,MAIN-1,2025-07-01 19:23:41
SCN-1-00216,ORD-01145-T2,ORD-01145,EV-01,MAIN-1,2025-07-01 19:23:43
SCN-1-00217,ORD-00485-T2,ORD-00485,EV-01,MAIN-1,2025-07-01 19:23:48
SCN-1-00218,ORD-02039-T1,ORD-02039,EV-01,MAIN-1,2025-07-01 19:23:56
SCN-1-00219,ORD-00203-T2,ORD-00203,EV-01,MAIN-2,2025-07-01 19:23:58
SCN-1-00220,ORD-02532-T4,ORD-02532,EV-01,MAIN-1,2025-07-01 19:23:59
SCN-1-00221,ORD-01747-T2,ORD-01747,EV-01,MAIN-2,2025-07-01 19:24:00
SCN-1-00222,ORD-01991-T1,ORD-01991,EV-01,MAIN-2,2025-07-01 19:24:00
SCN-1-00223,ORD-00648-T2,ORD-00648,EV-01,SIDE-A,2025-07-01 19:24:01
SCN-1-00224,ORD-02482-T2,ORD-02482,EV-01,MAIN-2,2025-07-01 19:24:04
SCN-1-00225,ORD-00138-T1,ORD-00138,EV-01,MAIN-1,2025-07-01 19:24:06
SCN-1-00226,ORD-02315-T1,ORD-02315,EV-01,MAIN-1,2025-07-01 19:24:13
SCN-1-00227,ORD-00026-T1,ORD-00026,EV-01,MAIN-1,2025-07-01 19:24:16
SCN-1-00228,ORD-01717-T2,ORD-01717,EV-01,MAIN-2,2025-07-01 19:24:21
SCN-1-00229,ORD-01750-T1,ORD-01750,EV-01,MAIN-2,2025-07-01 19:24:25
SCN-1-00230,ORD-02179-T1,ORD-02179,EV-01,MAIN-2,2025-07-01 19:24:26
SCN-1-00231,ORD-01013-T3,ORD-01013,EV-01,SIDE-A,2025-07-01 19:24:32
SCN-1-00232,ORD-01027-T2,ORD-01027,EV-01,MAIN-1,2025-07-01 19:24:37
SCN-1-00233,ORD-02499-T3,ORD-02499,EV-01,SIDE-A,2025-07-01 19:24:42
SCN-1-00234,ORD-02024-T1,ORD-02024,EV-01,MAIN-1,2025-07-01 19:24:46
SCN-1-00235,ORD-02507-T2,ORD-02507,EV-01,MAIN-1,2025-07-01 19:24:53
SCN-1-00236,ORD-00074-T5,ORD-00074,EV-01,MAIN-1,2025-07-01 19:24:54
SCN-1-00237,ORD-02446-T1,ORD-02446,EV-01,SIDE-A,2025-07-01 19:24:55
SCN-1-00238,ORD-02466-T1,ORD-02466,EV-01,MAIN-1,2025-07-01 19:24:57
SCN-1-00239,ORD-01696-T1,ORD-01696,EV-01,MAIN-2,2025-07-01 19:25:01
SCN-1-00240,ORD-02288-T1,ORD-02288,EV-01,MAIN-2,2025-07-01 19:25:05
SCN-1-00241,ORD-02532-T3,ORD-02532,EV-01,MAIN-2,2025-07-01 19:25:09
SCN-1-00242,ORD-00129-T2,ORD-00129,EV-01,MAIN-2,2025-07-01 19:25:13
SCN-1-00243,ORD-00795-T2,ORD-00795,EV-01,MAIN-2,2025-07-01 19:25:13
SCN-1-00244,ORD-01950-T2,ORD-01950,EV-01,SIDE-A,2025-07-01 19:25:16
SCN-1-00245,ORD-02532-T4,ORD-02532,EV-01,MAIN-1,2025-07-01 19:25:16
SCN-1-00246,ORD-02211-T4,ORD-02211,EV-01,MAIN-1,2025-07-01 19:25:31
SCN-1-00247,ORD-01850-T1,ORD-01850,EV-01,SIDE-A,2025-07-01 19:25:36
SCN-1-00248,ORD-02239-T2,ORD-02239,EV-01,MAIN-1,2025-07-01 19:25:37
SCN-1-00249,ORD-01346-T2,ORD-01346,EV-01,MAIN-1,2025-07-01 19:25:42
SCN-1-00250,ORD-02193-T5,ORD-02193,EV-01,MAIN-1,2025-07-01 19:25:43
SCN-1-00251,ORD-02039-T1,ORD-02039,EV-01,MAIN-2,2025-07-01 19:25:45
SCN-1-00252,ORD-00462-T2,ORD-00462,EV-01,MAIN-1,2025-07-01 19:25:50
SCN-1-00253,ORD-01571-T1,ORD-01571,EV-01,MAIN-1,2025-07-01 19:25:55
SCN-1-00254,ORD-01518-T3,ORD-01518,EV-01,SIDE-A,2025-07-01 19:25:59
SCN-1-00255,ORD-00879-T2,ORD-00879,EV-01,SIDE-A,2025-07-01 19:26:04
SCN-1-00256,ORD-00966-T1,ORD-00966,EV-01,MAIN-1,2025-07-01 19:26:04
SCN-1-00257,ORD-00511-T2,ORD-00511,EV-01,MAIN-2,2025-07-01 19:26:12
SCN-1-00258,ORD-00567-T1,ORD-00567,EV-01,MAIN-2,2025-07-01 19:26:12
SCN-1-00259,ORD-01944-T4,ORD-01944,EV-01,MAIN-2,2025-07-01 19:26:13
SCN-1-00260,ORD-01886-T2,ORD-01886,EV-01,SIDE-A,2025-07-01 19:26:16
SCN-1-00261,ORD-01798-T3,ORD-01798,EV-01,MAIN-2,2025-07-01 19:26:31
SCN-1-00262,ORD-01504-T2,ORD-01504,EV-01,MAIN-1,2025-07-01 19:26:34
SCN-1-00263,ORD-00350-T2,ORD-00350,EV-01,MAIN-2,2025-07-01 19:26:41
SCN-1-00264,ORD-01584-T1,ORD-01584,EV-01,SIDE-A,2025-07-01 19:26:42
SCN-1-00265,ORD-01590-T2,ORD-01590,EV-01,MAIN-2,2025-07-01 19:26:42
SCN-1-00266,ORD-00813-T1,ORD-00813,EV-01,MAIN-1,2025-07-01 19:26:54
SCN-1-00267,ORD-01941-T2,ORD-01941,EV-01,MAIN-1,2025-07-01 19:26:56
SCN-1-00268,ORD-02188-T2,ORD-02188,EV-01,MAIN-2,2025-07-01 19:26:56
SCN-1-00269,ORD-00851-T1,ORD-00851,EV-01,MAIN-1,2025-07-01 19:26:59
SCN-1-00270,ORD-01596-T1,ORD-01596,EV-01,MAIN-1,2025-07-01 19:27:03
SCN-1-00271,ORD-01904-T2,ORD-01904,EV-01,MAIN-1,2025-07-01 19:27:09
SCN-1-00272,ORD-02376-T1,ORD-02376,EV-01,MAIN-2,2025-07-01 19:27:09
SCN-1-00273,ORD-01096-T1,ORD-01096,EV-01,MAIN-1,2025-07-01 19:27:31
