scan_id,ticket_id,order_id,event_id,gate,scanned_at
SCN-6-00024,ORD-03475-T1,ORD-03475,EV-06,MAIN-2,2025-07-06 19:02:40
SCN-6-00025,ORD-00214-T2,ORD-00214,EV-06,MAIN-2,2025-07-06 19:02:47
SCN-6-00026,ORD-00655-T3,ORD-00655,EV-06,SIDE-A,2025-07-06 19:02:51
SCN-6-00027,ORD-02631-T3,ORD-02631,EV-06,MAIN-1,2025-07-06 19:02:56
SCN-6-00028,ORD-00501-T2,ORD-00501,EV-06,MAIN-1,2025-07-06 19:03:05
SCN-6-00029,ORD-03132-T1,ORD-03132,EV-06,MAIN-1,2025-07-06 19:03:25
SCN-6-00030,ORD-02831-T1,ORD-02831,EV-06,MAIN-1,2025-07-06 19:03:49
SCN-6-00031,ORD-01510-T4,ORD-01510,EV-06,MAIN-1,2025-07-06 19:03:50
SCN-6-00032,ORD-00122-T1,ORD-00122,EV-06,MAIN-1,2025-07-06 19:03:51
SCN-6-00033,ORD-02890-T2,ORD-02890,EV-06,MAIN-2,2025-07-06 19:04:18
SCN-6-00034,ORD-01888-T1,ORD-01888,EV-06,MAIN-1,2025-07-06 19:04:25
SCN-6-00035,ORD-00296-T4,ORD-00296,EV-06,MAIN-2,2025-07-06 19:04:32
SCN-6-00036,ORD-01060-T4,ORD-01060,EV-06,MAIN-2,2025-07-06 19:04:50
SCN-6-00037,ORD-01903-T1,ORD-01903,EV-06,SIDE-A,2025-07-06 19:05:29
SCN-6-00038,ORD-00015-T2,ORD-00015,EV-06,MAIN-1,2025-07-06 19:05:35
SCN-6-00039,ORD-00296-T2,ORD-00296,EV-06,MAIN-2,2025-07-06 19:05:49
SCN-6-00040,ORD-01510-T2,ORD-01510,EV-06,MAIN-2,2025-07-06 19:05:59
SCN-6-00041,ORD-00671-T1,ORD-00671,EV-06,MAIN-1,2025-07-06 19:06:06
SCN-6-00042,ORD-00341-T4,ORD-00341,EV-06,MAIN-2,2025-07-06 19:06:19
SCN-6-00043,ORD-02401-T1,ORD-02401,EV-06,SIDE-A,2025-07-06 19:06:20
SCN-6-00044,ORD-00682-T4,ORD-00682,EV-06,MAIN-1,2025-07-06 19:06:26
SCN-6-00045,ORD-00827-T1,ORD-00827,EV-06,MAIN-2,2025-07-06 19:06:46
SCN-6-00046,ORD-01060-T2,ORD-01060,EV-06,SIDE-A,2025-07-06 19:06:58
SCN-6-00047,ORD-02792-T1,ORD-02792,EV-06,MAIN-1,2025-07-06 19:07:00
SCN-6-00048,ORD-03298-T1,ORD-03298,EV-06,MAIN-1,2025-07-06 19:07:45
SCN-6-00049,ORD-00212-T1,ORD-00212,EV-06,MAIN-1,2025-07-06 19:07:56
SCN-6-00050,ORD-02103-T1,ORD-02103,EV-06,MAIN-1,2025-07-06 19:08:28
SCN-6-00051,ORD-01422-T2,ORD-01422,EV-06,MAIN-2,2025-07-06 19:08:31
SCN-6-00052,ORD-01908-T1,ORD-01908,EV-06,MAIN-1,2025-07-06 19:08:44
SCN-6-00053,ORD-03048-T3,ORD-03048,EV-06,MAIN-2,2025-07-06 19:08:52
SCN-6-00054,ORD-03102-T1,ORD-03102,EV-06,MAIN-2,2025-07-06 19:09:00
SCN-6-00055,ORD-01484-T3,ORD-01484,EV-06,MAIN-1,2025-07-06 19:09:05
SCN-6-00056,ORD-00314-T2,ORD-00314,EV-06,MAIN-2,2025-07-06 19:09:07
SCN-6-00057,ORD-03318-T2,ORD-03318,EV-06,SIDE-A,2025-07-06 19:09:59
SCN-6-00058,ORD-01923-T1,ORD-01923,EV-06,SIDE-A,2025-07-06 19:10:21
SCN-6-00059,ORD-02518-T3,ORD-02518,EV-06,MAIN-1,2025-07-06 19:10:25
SCN-6-00060,ORD-02093-T2,ORD-02093,EV-06,MAIN-1,2025-07-06 19:10:26
SCN-6-00061,ORD-00024-T1,ORD-00024,EV-06,MAIN-1,2025-07-06 19:10:27
SCN-6-00062,ORD-03266-T1,ORD-03266,EV-06,MAIN-2,2025-07-06 19:10:45
SCN-6-00063,ORD-00965-T2,ORD-00965,EV-06,MAIN-2,2025-07-06 19:11:00
SCN-6-00064,ORD-00926-T1,ORD-00926,EV-06,MAIN-1,2025-07-06 19:11:05
SCN-6-00065,ORD-00089-T2,ORD-00089,EV-06,MAIN-1,2025-07-06 19:11:14
SCN-6-00066,ORD-01478-T2,ORD-01478,EV-06,MAIN-2,2025-07-06 19:11:28
SCN-6-00067,ORD-01271-T1,ORD-01271,EV-06,MAIN-1,2025-07-06 19:11:31
SCN-6-00068,ORD-00041-T1,ORD-00041,EV-06,MAIN-1,2025-07-06 19:11:46
SCN-6-00069,ORD-01980-T3,ORD-01980,EV-06,MAIN-1,2025-07-06 19:11:56
SCN-6-00070,ORD-01431-T4,ORD-01431,EV-06,SIDE-A,2025-07-06 19:12:01
SCN-6-00071,ORD-01471-T1,ORD-01471,EV-06,MAIN-2,2025-07-06 19:12:09
SCN-6-00072,ORD-02106-T1,ORD-02106,EV-06,MAIN-2,2025-07-06 19:12:16
SCN-6-00073,ORD-01245-T3,ORD-01245,EV-06,MAIN-1,2025-07-06 19:12:21
SCN-6-00074,ORD-03289-T6,ORD-03289,EV-06,MAIN-2,2025-07-06 19:12:25
SCN-6-00075,ORD-02889-T1,ORD-02889,EV-06,MAIN-2,2025-07-06 19:12:30
SCN-6-00076,ORD-01304-T2,ORD-01304,EV-06,MAIN-2,2025-07-06 19:12:35
SCN-6-00077,ORD-03035-T2,ORD-03035,EV-06,SIDE-A,2025-07-06 19:12:42
SCN-6-00078,ORD-00682-T1,ORD-00682,EV-06,MAIN-1,2025-07-06 19:12:57
SCN-6-00079,ORD-03375-T1,ORD-03375,EV-06,MAIN-1,2025-07-06 19:12:58
SCN-6-00080,ORD-00940-T2,ORD-00940,EV-06,MAIN-1,2025-07-06 19:13:01
SCN-6-00081,ORD-01452-T5,ORD-01452,EV-06,MAIN-1,2025-07-06 19:13:04
SCN-6-00082,ORD-02668-T1,ORD-02668,EV-06,MAIN-1,2025-07-06 19:13:04
SCN-6-00083,ORD-03485-T1,ORD-03485,EV-06,SIDE-A,2025-07-06 19:13:06
SCN-6-00084,ORD-02915-T3,ORD-02915,EV-06,MAIN-1,2025-07-06 19:13:10
SCN-6-00085,ORD-02868-T1,ORD-02868,EV-06,SIDE-A,2025-07-06 19:13:17
SCN-6-00086,ORD-03399-T1,ORD-03399,EV-06,SIDE-A,2025-07-06 19:13:20
SCN-6-00087,ORD-01269-T1,ORD-01269,EV-06,MAIN-1,2025-07-06 19:13:39
SCN-6-00088,ORD-00517-T1,ORD-00517,EV-06,MAIN-1,2025-07-06 19:13:54
SCN-6-00089,ORD-01552-T2,ORD-01552,EV-06,MAIN-2,2025-07-06 19:13:55
SCN-6-00090,ORD-02259-T2,ORD-02259,EV-06,MAIN-2,2025-07-06 19:13:56
SCN-6-00091,ORD-02276-T1,ORD-02276,EV-06,MAIN-2,2025-07-06 19:13:57
SCN-6-00092,ORD-03370-T2,ORD-03370,EV-06,MAIN-2,2025-07-06 19:14:09
SCN-6-00093,ORD-02642-T1,ORD-02642,EV-06,MAIN-2,2025-07-06 19:14:10
SCN-6-00094,ORD-00304-T1,ORD-00304,EV-06,MAIN-2,2025-07-06 19:14:25
SCN-6-00095,ORD-00864-T1,ORD-00864,EV-06,MAIN-2,2025-07-06 19:14:39
SCN-6-00096,ORD-03163-T2,ORD-03163,EV-06,MAIN-2,2025-07-06 19:14:47
SCN-6-00097,ORD-03429-T2,ORD-03429,EV-06,MAIN-1,2025-07-06 19:14:55
SCN-6-00098,ORD-01843-T1,ORD-01843,EV-06,MAIN-2,2025-07-06 19:15:01
SCN-6-00099,ORD-01500-T1,ORD-01500,EV-06,MAIN-1,2025-07-06 19:15:03
SCN-6-00100,ORD-00633-T2,ORD-00633,EV-06,MAIN-2,2025-07-06 19:15:25
SCN-6-00101,ORD-01993-T1,ORD-01993,EV-06,MAIN-1,2025-07-06 19:15:28
SCN-6-00102,ORD-03391-T1,ORD-03391,EV-06,MAIN-1,2025-07-06 19:15:28
SCN-6-00103,ORD-00390-T1,ORD-00390,EV-06,SIDE-A,2025-07-06 19:15:30
SCN-6-00104,ORD-00301-T3,ORD-00301,EV-06,MAIN-2,2025-07-06 19:15:44
SCN-6-00105,ORD-03067-T1,ORD-03067,EV-06,MAIN-2,2025-07-06 19:15:47
SCN-6-00106,ORD-02817-T3,ORD-02817,EV-06,MAIN-1,2025-07-06 19:15:49
SCN-6-00107,ORD-02962-T2,ORD-02962,EV-06,MAIN-1,2025-07-06 19:15:52
SCN-6-00108,ORD-03381-T1,ORD-03381,EV-06,MAIN-1,2025-07-06 19:16:09
SCN-6-00109,ORD-01516-T1,ORD-01516,EV-06,MAIN-1,2025-07-06 19:16:17
SCN-6-00110,ORD-01430-T6,ORD-01430,EV-06,SIDE-A,2025-07-06 19:16:18
SCN-6-00111,ORD-00671-T3,ORD-00671,EV-06,MAIN-2,2025-07-06 19:16:26
SCN-6-00112,ORD-00439-T2,ORD-00439,EV-06,MAIN-2,2025-07-06 19:16:30
SCN-6-00113,ORD-01552-T1,ORD-01552,EV-06,MAIN-2,2025-07-06 19:16:30
SCN-6-00114,ORD-01359-T3,ORD-01359,EV-06,MAIN-2,2025-07-06 19:16:40
SCN-6-00115,ORD-03408-T1,ORD-03408,EV-06,MAIN-2,2025-07-06 19:16:45
SCN-6-00116,ORD-03390-T1,ORD-03390,EV-06,MAIN-2,2025-07-06 19:16:52
SCN-6-00117,ORD-01821-T2,ORD-01821,EV-06,MAIN-2,2025-07-06 19:16:53
SCN-6-00118,ORD-03388-T1,ORD-03388,EV-06,MAIN-2,2025-07-06 19:16:58
SCN-6-00119,ORD-02260-T2,ORD-02260,EV-06,MAIN-1,2025-07-06 19:16:59
SCN-6-00120,ORD-02062-T2,ORD-02062,EV-06,MAIN-1,2025-07-06 19:17:03
SCN-6-00121,ORD-01388-T1,ORD-01388,EV-06,MAIN-2,2025-07-06 19:17:07
SCN-6-00122,ORD-01501-T1,ORD-01501,EV-06,MAIN-2,2025-07-06 19:17:16
SCN-6-00123,ORD-00042-T1,ORD-00042,EV-06,MAIN-1,2025-07-06 19:17:22
SCN-6-00124,ORD-02677-T2,ORD-02677,EV-06,MAIN-2,2025-07-06 19:17:28
SCN-6-00125,ORD-00794-T3,ORD-00794,EV-06,SIDE-A,2025-07-06 19:17:38
SCN-6-00126,ORD-02696-T1,ORD-02696,EV-06,MAIN-1,2025-07-06 19:17:41
SCN-6-00127,ORD-02494-T5,ORD-02494,EV-06,MAIN-2,2025-07-06 19:17:43
SCN-6-00128,ORD-03372-T1,ORD-03372,EV-06,MAIN-1,2025-07-06 19:17:54
SCN-6-00129,ORD-01337-T1,ORD-01337,EV-06,MAIN-1,2025-07-06 19:17:57
SCN-6-00130,ORD-00704-T2,ORD-00704,EV-06,MAIN-2,2025-07-06 19:18:00
SCN-6-00131,ORD-03261-T3,ORD-03261,EV-06,MAIN-2,2025-07-06 19:18:09
SCN-6-00132,ORD-00716-T1,ORD-00716,EV-06,SIDE-A,2025-07-06 19:18:11
SCN-6-00133,ORD-00549-T1,ORD-00549,EV-06,MAIN-1,2025-07-06 19:18:13
SCN-6-00134,ORD-01055-T2,ORD-01055,EV-06,MAIN-2,2025-07-06 19:18:13
SCN-6-00135,ORD-03031-T2,ORD-03031,EV-06,MAIN-2,2025-07-06 19:18:18
SCN-6-00136,ORD-03411-T1,ORD-03411,EV-06,MAIN-2,2025-07-06 19:18:18
SCN-6-00137,ORD-00671-T3,ORD-00671,EV-06,MAIN-2,2025-07-06 19:18:21
SCN-6-00138,ORD-00667-T2,ORD-00667,EV-06,SIDE-A,2025-07-06 19:18:27
SCN-6-00139,ORD-00390-T1,ORD-00390,EV-06,MAIN-2,2025-07-06 19:18:29
SCN-6-00140,ORD-00787-T1,ORD-00787,EV-06,MAIN-1,2025-07-06 19:18:37
SCN-6-00141,ORD-03318-T1,ORD-03318,EV-06,SIDE-A,2025-07-06 19:18:42
SCN-6-00142,ORD-00581-T2,ORD-00581,EV-06,MAIN-1,2025-07-06 19:18:48
SCN-6-00143,ORD-00766-T1,ORD-00766,EV-06,MAIN-2,2025-07-06 19:18:49
SCN-6-00144,ORD-01416-T3,ORD-01416,EV-06,MAIN-2,2025-07-06 19:18:50
SCN-6-00145,ORD-03184-T1,ORD-03184,EV-06,MAIN-1,2025-07-06 19:18:55
SCN-6-00146,ORD-01035-T1,ORD-01035,EV-06,MAIN-1,2025-07-06 19:19:01
SCN-6-00147,ORD-01269-T2,ORD-01269,EV-06,SIDE-A,2025-07-06 19:19:06
SCN-6-00148,ORD-03465-T2,ORD-03465,EV-06,SIDE-A,2025-07-06 19:19:06
SCN-6-00149,ORD-00186-T1,ORD-00186,EV-06,MAIN-2,2025-07-06 19:19:07
SCN-6-00150,ORD-00392-T2,ORD-00392,EV-06,MAIN-2,2025-07-06 19:19:08
SCN-6-00151,ORD-03303-T2,ORD-03303,EV-06,SIDE-A,2025-07-06 19:19:10
SCN-6-00152,ORD-03400-T1,ORD-03400,EV-06,MAIN-1,2025-07-06 19:19:16
SCN-6-00153,ORD-03221-T1,ORD-03221,EV-06,MAIN-1,2025-07-06 19:19:22
SCN-6-00154,ORD-02740-T2,ORD-02740,EV-06,MAIN-2,2025-07-06 19:19:30
SCN-6-00155,ORD-03279-T2,ORD-03279,EV-06,MAIN-1,2025-07-06 19:19:30
SCN-6-00156,ORD-02823-T1,ORD-02823,EV-06,MAIN-1,2025-07-06 19:19:36
SCN-6-00157,ORD-02592-T3,ORD-02592,EV-06,SIDE-A,2025-07-06 19:19:39
SCN-6-00158,ORD-02627-T1,ORD-02627,EV-06,MAIN-2,2025-07-06 19:19:39
SCN-6-00159,ORD-01490-T4,ORD-01490,EV-06,MAIN-1,2025-07-06 19:19:44
SCN-6-00160,ORD-03270-T1,ORD-03270,EV-06,MAIN-1,2025-07-06 19:19:44
SCN-6-00161,ORD-01142-T1,ORD-01142,EV-06,MAIN-2,2025-07-06 19:19:51
SCN-6-00162,ORD-02829-T2,ORD-02829,EV-06,MAIN-1,2025-07-06 19:19:58
SCN-6-00163,ORD-03391-T2,ORD-03391,EV-06,SIDE-A,2025-07-06 19:19:58
SCN-6-00164,ORD-03398-T1,ORD-03398,EV-06,MAIN-2,2025-07-06 19:20:00
SCN-6-00165,ORD-03261-T3,ORD-03261,EV-06,MAIN-1,2025-07-06 19:20:08
SCN-6-00166,ORD-01431-T3,ORD-01431,EV-06,MAIN-2,2025-07-06 19:20:11
SCN-6-00167,ORD-03416-T3,ORD-03416,EV-06,SIDE-A,2025-07-06 19:20:15
SCN-6-00168,ORD-01159-T1,ORD-01159,EV-06,MAIN-2,2025-07-06 19:20:30
SCN-6-00169,ORD-02746-T2,ORD-02746,EV-06,MAIN-2,2025-07-06 19:20:33
SCN-6-00170,ORD-00751-T2,ORD-00751,EV-06,MAIN-1,2025-07-06 19:20:40
SCN-6-00171,ORD-00072-T5,ORD-00072,EV-06,MAIN-1,2025-07-06 19:20:43
SCN-6-00172,ORD-00054-T1,ORD-00054,EV-06,MAIN-1,2025-07-06 19:20:46
SCN-6-00173,ORD-00053-T2,ORD-00053,EV-06,MAIN-2,2025-07-06 19:20:49
SCN-6-00174,ORD-01443-T3,ORD-01443,EV-06,SIDE-A,2025-07-06 19:20:51
SCN-6-00175,ORD-00388-T1,ORD-00388,EV-06,MAIN-1,2025-07-06 19:20:52
SCN-6-00176,ORD-02926-T1,ORD-02926,EV-06,SIDE-A,2025-07-06 19:20:56
SCN-6-00177,ORD-03436-T3,ORD-03436,EV-06,MAIN-2,2025-07-06 19:20:57
SCN-6-00178,ORD-00072-T6,ORD-00072,EV-06,MAIN-1,2025-07-06 19:21:00
SCN-6-00179,ORD-01955-T1,ORD-01955,EV-06,MAIN-2,2025-07-06 19:21:09
SCN-6-00180,ORD-03017-T1,ORD-03017,EV-06,SIDE-A,2025-07-06 19:21:17
SCN-6-00181,ORD-01085-T1,ORD-01085,EV-06,SIDE-A,2025-07-06 19:21:22
SCN-6-00182,ORD-02568-T1,ORD-02568,EV-06,MAIN-2,2025-07-06 19:21:37
SCN-6-00183,ORD-00766-T2,ORD-00766,EV-06,MAIN-2,2025-07-06 19:21:48
SCN-6-00184,ORD-03336-T1,ORD-03336,EV-06,MAIN-2,2025-07-06 19:21:53
SCN-6-00185,ORD-01745-T1,ORD-01745,EV-06,MAIN-2,2025-07-06 19:22:00
SCN-6-00186,ORD-03336-T2,ORD-03336,EV-06,MAIN-2,2025-07-06 19:22:00
SCN-6-00187,ORD-02062-T1,ORD-02062,EV-06,MAIN-2,2025-07-06 19:22:01
SCN-6-00188,ORD-03266-T4,ORD-03266,EV-06,MAIN-1,2025-07-06 19:22:05
SCN-6-00189,ORD-01544-T2,ORD-01544,EV-06,MAIN-1,2025-07-06 19:22:08
SCN-6-00190,ORD-02184-T2,ORD-02184,EV-06,MAIN-1,2025-07-06 19:22:09
SCN-6-00191,ORD-00364-T4,ORD-00364,EV-06,MAIN-2,2025-07-06 19:22:11
SCN-6-00192,ORD-01159-T2,ORD-01159,EV-06,SIDE-A,2025-07-06 19:22:14
SCN-6-00193,ORD-03375-T5,ORD-03375,EV-06,MAIN-2,2025-07-06 19:22:15
SCN-6-00194,ORD-03272-T3,ORD-03272,EV-06,MAIN-1,2025-07-06 19:22:18
SCN-6-00195,ORD-03221-T2,ORD-03221,EV-06,SIDE-A,2025-07-06 19:22:26
SCN-6-00196,ORD-03435-T2,ORD-03435,EV-06,SIDE-A,2025-07-06 19:22:26
SCN-6-00197,ORD-02875-T1,ORD-02875,EV-06,MAIN-2,2025-07-06 19:22:30
SCN-6-00198,ORD-03483-T1,ORD-03483,EV-06,MAIN-2,2025-07-06 19:22:32
SCN-6-00199,ORD-03375-T3,ORD-03375,EV-06,MAIN-1,2025-07-06 19:22:34
SCN-6-00200,ORD-00794-T4,ORD-00794,EV-06,SIDE-A,2025-07-06 19:22:42
SCN-6-00201,ORD-02792-T2,ORD-02792,EV-06,MAIN-1,2025-07-06 19:22:46
SCN-6-00202,ORD-01865-T1,ORD-01865,EV-06,MAIN-1,2025-07-06 19:22:49
SCN-6-00203,ORD-03012-T3,ORD-03012,EV-06,MAIN-1,2025-07-06 19:23:02
SCN-6-00204,ORD-01269-T4,ORD-01269,EV-06,MAIN-1,2025-07-06 19:23:03
SCN-6-00205,ORD-03017-T3,ORD-03017,EV-06,MAIN-2,2025-07-06 19:23:05
SCN-6-00206,ORD-03061-T3,ORD-03061,EV-06,MAIN-1,2025-07-06 19:23:07
SCN-6-00207,ORD-01304-T1,ORD-01304,EV-06,MAIN-1,2025-07-06 19:23:10
SCN-6-00208,ORD-01497-T1,ORD-01497,EV-06,SIDE-A,2025-07-06 19:23:17
SCN-6-00209,ORD-01923-T5,ORD-01923,EV-06,MAIN-1,2025-07-06 19:23:20
SCN-6-00210,ORD-01119-T1,ORD-01119,EV-06,MAIN-1,2025-07-06 19:23:24
SCN-6-00211,ORD-03207-T1,ORD-03207,EV-06,MAIN-2,2025-07-06 19:23:30
SCN-6-00212,ORD-00794-T1,ORD-00794,EV-06,SIDE-A,2025-07-06 19:23:36
SCN-6-00213,ORD-00533-T1,ORD-00533,EV-06,MAIN-2,2025-07-06 19:23:43
SCN-6-00214,ORD-00080-T4,ORD-00080,EV-06,MAIN-1,2025-07-06 19:23:50
SCN-6-00215,ORD-00744-T6,ORD-00744,EV-06,MAIN-1,2025-07-06 19:23:52
SCN-6-00216,ORD-03088-T3,ORD-03088,EV-06,MAIN-1,2025-07-06 19:23:53
SCN-6-00217,ORD-03144-T2,ORD-03144,EV-06,MAIN-1,2025-07-06 19:23:53
SCN-6-00218,ORD-01661-T1,ORD-01661,EV-06,MAIN-2,2025-07-06 19:23:55
SCN-6-00219,ORD-02230-T2,ORD-02230,EV-06,MAIN-1,2025-07-06 19:23:59
SCN-6-00220,ORD-01817-T2,ORD-01817,EV-06,MAIN-2,2025-07-06 19:24:04
SCN-6-00221,ORD-02185-T2,ORD-02185,EV-06,MAIN-2,2025-07-06 19:24:05
SCN-6-00222,ORD-02835-T1,ORD-02835,EV-06,MAIN-2,2025-07-06 19:24:07
SCN-6-00223,ORD-01817-T1,ORD-01817,EV-06,MAIN-1,2025-07-06 19:24:10
SCN-6-00224,ORD-03469-T2,ORD-03469,EV-06,MAIN-2,2025-07-06 19:24:10
SCN-6-00225,ORD-02257-T1,ORD-02257,EV-06,MAIN-2,2025-07-06 19:24:17
SCN-6-00226,ORD-00196-T2,ORD-00196,EV-06,MAIN-2,2025-07-06 19:24:18
SCN-6-00227,ORD-00296-T1,ORD-00296,EV-06,MAIN-2,2025-07-06 19:24:18
SCN-6-00228,ORD-01843-T2,ORD-01843,EV-06,MAIN-1,2025-07-06 19:24:30
SCN-6-00229,ORD-03385-T1,ORD-03385,EV-06,MAIN-2,2025-07-06 19:24:30
SCN-6-00230,ORD-02817-T1,ORD-02817,EV-06,MAIN-1,2025-07-06 19:24:32
SCN-6-00231,ORD-03420-T1,ORD-03420,EV-06,MAIN-1,2025-07-06 19:24:35
SCN-6-00232,ORD-02798-T1,ORD-02798,EV-06,MAIN-1,2025-07-06 19:24:38
SCN-6-00233,ORD-01455-T1,ORD-01455,EV-06,MAIN-1,2025-07-06 19:24:39
SCN-6-00234,ORD-00875-T3,ORD-00875,EV-06,MAIN-2,2025-07-06 19:24:53
SCN-6-00235,ORD-03483-T3,ORD-03483,EV-06,MAIN-2,2025-07-06 19:24:53
SCN-6-00236,ORD-00080-T2,ORD-00080,EV-06,MAIN-2,2025-07-06 19:24:57
SCN-6-00237,ORD-02494-T3,ORD-02494,EV-06,MAIN-2,2025-07-06 19:24:59
SCN-6-00238,ORD-03322-T2,ORD-03322,EV-06,MAIN-1,2025-07-06 19:25:03
SCN-6-00239,ORD-00712-T2,ORD-00712,EV-06,MAIN-1,2025-07-06 19:25:10
SCN-6-00240,ORD-01265-T1,ORD-01265,EV-06,MAIN-2,2025-07-06 19:25:13
SCN-6-00241,ORD-01132-T3,ORD-01132,EV-06,SIDE-A,2025-07-06 19:25:18
SCN-6-00242,ORD-03479-T2,ORD-03479,EV-06,MAIN-2,2025-07-06 19:25:18
SCN-6-00243,ORD-00741-T1,ORD-00741,EV-06,MAIN-2,2025-07-06 19:25:22
SCN-6-00244,ORD-00832-T1,ORD-00832,EV-06,MAIN-1,2025-07-06 19:25:22
SCN-6-00245,ORD-03386-T1,ORD-03386,EV-06,MAIN-1,2025-07-06 19:25:26
SCN-6-00246,ORD-01359-T1,ORD-01359,EV-06,SIDE-A,2025-07-06 19:25:28
SCN-6-00247,ORD-00940-T1,ORD-00940,EV-06,MAIN-1,2025-07-06 19:25:34
SCN-6-00248,ORD-02954-T1,ORD-02954,EV-06,MAIN-2,2025-07-06 19:25:38
SCN-6-00249,ORD-03088-T4,ORD-03088,EV-06,SIDE-A,2025-07-06 19:25:40
SCN-6-00250,ORD-02098-T3,ORD-02098,EV-06,MAIN-1,2025-07-06 19:25:43
SCN-6-00251,ORD-03030-T2,ORD-03030,EV-06,MAIN-2,2025-07-06 19:25:43
SCN-6-00252,ORD-03020-T2,ORD-03020,EV-06,MAIN-2,2025-07-06 19:25:46
SCN-6-00253,ORD-03372-T2,ORD-03372,EV-06,MAIN-1,2025-07-06 19:25:49
SCN-6-00254,ORD-03382-T1,ORD-03382,EV-06,MAIN-1,2025-07-06 19:25:53
SCN-6-00255,ORD-00401-T2,ORD-00401,EV-06,MAIN-1,2025-07-06 19:25:56
SCN-6-00256,ORD-01934-T2,ORD-01934,EV-06,SIDE-A,2025-07-06 19:25:56
SCN-6-00257,ORD-01980-T1,ORD-01980,EV-06,MAIN-1,2025-07-06 19:26:12
SCN-6-00258,ORD-02230-T1,ORD-02230,EV-06,SIDE-A,2025-07-06 19:26:12
SCN-6-00259,ORD-01416-T2,ORD-01416,EV-06,MAIN-1,2025-07-06 19:26:14
SCN-6-00260,ORD-00214-T1,ORD-00214,EV-06,MAIN-2,2025-07-06 19:26:15
SCN-6-00261,ORD-00314-T4,ORD-00314,EV-06,MAIN-1,2025-07-06 19:26:24
SCN-6-00262,ORD-03264-T1,ORD-03264,EV-06,MAIN-1,2025-07-06 19:26:25
SCN-6-00263,ORD-03361-T3,ORD-03361,EV-06,MAIN-2,2025-07-06 19:26:33
SCN-6-00264,ORD-00341-T1,ORD-00341,EV-06,MAIN-1,2025-07-06 19:26:34
SCN-6-00265,ORD-03262-T1,ORD-03262,EV-06,MAIN-2,2025-07-06 19:26:35
SCN-6-00266,ORD-00392-T1,ORD-00392,EV-06,MAIN-1,2025-07-06 19:26:36
SCN-6-00267,ORD-00521-T3,ORD-00521,EV-06,MAIN-2,2025-07-06 19:26:36
SCN-6-00268,ORD-01510-T6,ORD-01510,EV-06,MAIN-2,2025-07-06 19:26:36
SCN-6-00269,ORD-01511-T2,ORD-01511,EV-06,MAIN-1,2025-07-06 19:26:36
SCN-6-00270,ORD-00875-T1,ORD-00875,EV-06,MAIN-1,2025-07-06 19:26:37
SCN-6-00271,ORD-02642-T3,ORD-02642,EV-06,MAIN-1,2025-07-06 19:26:45
SCN-6-00272,ORD-01497-T2,ORD-01497,EV-06,MAIN-1,2025-07-06 19:26:48
SCN-6-00273,ORD-03240-T1,ORD-03240,EV-06,MAIN-1,2025-07-06 19:26:48
