scan_id,ticket_id,order_id,event_id,gate,scanned_at
SCN-7-00091,ORD-00679-T3,ORD-00679,EV-07,MAIN-1,2025-07-07 19:16:25
SCN-7-00092,ORD-02128-T1,ORD-02128,EV-07,SIDE-A,2025-07-07 19:16:36
SCN-7-00093,ORD-03472-T1,ORD-03472,EV-07,MAIN-2,2025-07-07 19:16:51
SCN-7-00094,ORD-02848-T1,ORD-02848,EV-07,SIDE-A,2025-07-07 19:16:52
SCN-7-00095,ORD-02741-T1,ORD-02741,EV-07,SIDE-A,2025-07-07 19:17:06
SCN-7-00096,ORD-03473-T1,ORD-03473,EV-07,MAIN-2,2025-07-07 19:17:16
SCN-7-00097,ORD-00559-T3,ORD-00559,EV-07,MAIN-2,2025-07-07 19:17:18
SCN-7-00098,ORD-03536-T2,ORD-03536,EV-07,MAIN-2,2025-07-07 19:17:28
SCN-7-00099,ORD-00871-T1,ORD-00871,EV-07,MAIN-1,2025-07-07 19:17:30
SCN-7-00100,ORD-00246-T3,ORD-00246,EV-07,MAIN-1,2025-07-07 19:17:32
SCN-7-00101,ORD-00249-T1,ORD-00249,EV-07,SIDE-A,2025-07-07 19:17:33
SCN-7-00102,ORD-00992-T1,ORD-00992,EV-07,MAIN-1,2025-07-07 19:17:35
SCN-7-00103,ORD-01623-T2,ORD-01623,EV-07,MAIN-2,2025-07-07 19:17:37
SCN-7-00104,ORD-00420-T5,ORD-00420,EV-07,MAIN-2,2025-07-07 19:17:38
SCN-7-00105,ORD-03531-T1,ORD-03531,EV-07,MAIN-1,2025-07-07 19:17:48
SCN-7-00106,ORD-01062-T2,ORD-01062,EV-07,MAIN-1,2025-07-07 19:17:49
SCN-7-00107,ORD-03576-T1,ORD-03576,EV-07,SIDE-A,2025-07-07 19:17:59
SCN-7-00108,ORD-02966-T1,ORD-02966,EV-07,SIDE-A,2025-07-07 19:18:12
SCN-7-00109,ORD-03200-T6,ORD-03200,EV-07,MAIN-2,2025-07-07 19:18:12
SCN-7-00110,ORD-03503-T2,ORD-03503,EV-07,MAIN-1,2025-07-07 19:18:13
SCN-7-00111,ORD-00639-T1,ORD-00639,EV-07,MAIN-1,2025-07-07 19:18:14
SCN-7-00112,ORD-02156-T2,ORD-02156,EV-07,MAIN-2,2025-07-07 19:18:16
SCN-7-00113,ORD-03407-T1,ORD-03407,EV-07,MAIN-1,2025-07-07 19:18:29
SCN-7-00114,ORD-00428-T3,ORD-00428,EV-07,MAIN-2,2025-07-07 19:18:34
SCN-7-00115,ORD-02027-T2,ORD-02027,EV-07,MAIN-2,2025-07-07 19:18:34
SCN-7-00116,ORD-03319-T4,ORD-03319,EV-07,MAIN-1,2025-07-07 19:18:43
SCN-7-00117,ORD-03529-T1,ORD-03529,EV-07,SIDE-A,2025-07-07 19:18:45
SCN-7-00118,ORD-00368-T2,ORD-00368,EV-07,MAIN-2,2025-07-07 19:18:46
SCN-7-00119,ORD-03079-T3,ORD-03079,EV-07,MAIN-2,2025-07-07 19:18:46
SCN-7-00120,ORD-03183-T1,ORD-03183,EV-07,MAIN-2,2025-07-07 19:19:13
SCN-7-00121,ORD-03412-T1,ORD-03412,EV-07,SIDE-A,2025-07-07 19:19:31
SCN-7-00122,ORD-02207-T2,ORD-02207,EV-07,MAIN-2,2025-07-07 19:20:02
SCN-7-00123,ORD-01503-T4,ORD-01503,EV-07,MAIN-2,2025-07-07 19:20:15
SCN-7-00124,ORD-02857-T1,ORD-02857,EV-07,MAIN-2,2025-07-07 19:20:15
SCN-7-00125,ORD-02991-T1,ORD-02991,EV-07,MAIN-2,2025-07-07 19:20:16
SCN-7-00126,ORD-01630-T1,ORD-01630,EV-07,MAIN-2,2025-07-07 19:20:25
SCN-7-00127,ORD-00668-T5,ORD-00668,EV-07,MAIN-1,2025-07-07 19:20:36
SCN-7-00128,ORD-03511-T1,ORD-03511,EV-07,MAIN-2,2025-07-07 19:20:56
SCN-7-00129,ORD-03567-T2,ORD-03567,EV-07,MAIN-2,2025-07-07 19:21:02
SCN-7-00130,ORD-03406-T2,ORD-03406,EV-07,SIDE-A,2025-07-07 19:21:09
SCN-7-00131,ORD-03474-T4,ORD-03474,EV-07,SIDE-A,2025-07-07 19:21:10
SCN-7-00132,ORD-03438-T2,ORD-03438,EV-07,MAIN-1,2025-07-07 19:21:19
SCN-7-00133,ORD-00967-T2,ORD-00967,EV-07,MAIN-2,2025-07-07 19:21:21
SCN-7-00134,ORD-00734-T5,ORD-00734,EV-07,MAIN-1,2025-07-07 19:21:26
SCN-7-00135,ORD-00394-T4,ORD-00394,EV-07,MAIN-2,2025-07-07 19:21:27
SCN-7-00136,ORD-00249-T2,ORD-00249,EV-07,MAIN-2,2025-07-07 19:21:28
SCN-7-00137,ORD-01341-T2,ORD-01341,EV-07,MAIN-1,2025-07-07 19:21:28
SCN-7-00138,ORD-03183-T4,ORD-03183,EV-07,MAIN-1,2025-07-07 19:21:31
SCN-7-00139,ORD-03192-T3,ORD-03192,EV-07,MAIN-2,2025-07-07 19:21:32
SCN-7-00140,ORD-02784-T2,ORD-02784,EV-07,MAIN-2,2025-07-07 19:21:34
SCN-7-00141,ORD-01005-T1,ORD-01005,EV-07,MAIN-1,2025-07-07 19:21:37
SCN-7-00142,ORD-03490-T1,ORD-03490,EV-07,MAIN-1,2025-07-07 19:21:37
SCN-7-00143,ORD-00588-T1,ORD-00588,EV-07,SIDE-A,2025-07-07 19:21:39
SCN-7-00144,ORD-02079-T3,ORD-02079,EV-07,MAIN-1,2025-07-07 19:21:41
SCN-7-00145,ORD-02298-T1,ORD-02298,EV-07,MAIN-2,2025-07-07 19:21:41
SCN-7-00146,ORD-02049-T1,ORD-02049,EV-07,MAIN-1,2025-07-07 19:21:45
SCN-7-00147,ORD-00591-T2,ORD-00591,EV-07,MAIN-1,2025-07-07 19:21:47
SCN-7-00148,ORD-00470-T2,ORD-00470,EV-07,SIDE-A,2025-07-07 19:21:48
SCN-7-00149,ORD-00381-T1,ORD-00381,EV-07,MAIN-2,2025-07-07 19:21:57
SCN-7-00150,ORD-00666-T1,ORD-00666,EV-07,MAIN-1,2025-07-07 19:22:03
SCN-7-00151,ORD-00247-T1,ORD-00247,EV-07,MAIN-1,2025-07-07 19:22:05
SCN-7-00152,ORD-01341-T1,ORD-01341,EV-07,SIDE-A,2025-07-07 19:22:05
SCN-7-00153,ORD-01514-T1,ORD-01514,EV-07,MAIN-2,2025-07-07 19:22:08
SCN-7-00154,ORD-02268-T1,ORD-02268,EV-07,MAIN-2,2025-07-07 19:22:13
SCN-7-00155,ORD-03519-T1,ORD-03519,EV-07,MAIN-2,2025-07-07 19:22:21
SCN-7-00156,ORD-02032-T2,ORD-02032,EV-07,SIDE-A,2025-07-07 19:22:24
SCN-7-00157,ORD-01820-T3,ORD-01820,EV-07,MAIN-2,2025-07-07 19:22:30
SCN-7-00158,ORD-00976-T1,ORD-00976,EV-07,MAIN-1,2025-07-07 19:22:39
SCN-7-00159,ORD-00972-T1,ORD-00972,EV-07,MAIN-1,2025-07-07 19:22:41
SCN-7-00160,ORD-01029-T2,ORD-01029,EV-07,MAIN-1,2025-07-07 19:22:43
SCN-7-00161,ORD-03405-T1,ORD-03405,EV-07,MAIN-2,2025-07-07 19:22:51
SCN-7-00162,ORD-02676-T1,ORD-02676,EV-07,MAIN-2,2025-07-07 19:22:54
SCN-7-00163,ORD-03220-T2,ORD-03220,EV-07,MAIN-1,2025-07-07 19:23:02
SCN-7-00164,ORD-03224-T1,ORD-03224,EV-07,MAIN-2,2025-07-07 19:23:08
SCN-7-00165,ORD-00591-T1,ORD-00591,EV-07,MAIN-2,2025-07-07 19:23:09
SCN-7-00166,ORD-00226-T1,ORD-00226,EV-07,MAIN-1,2025-07-07 19:23:14
SCN-7-00167,ORD-01911-T1,ORD-01911,EV-07,MAIN-2,2025-07-07 19:23:16
SCN-7-00168,ORD-00972-T2,ORD-00972,EV-07,SIDE-A,2025-07-07 19:23:22
SCN-7-00169,ORD-01462-T1,ORD-01462,EV-07,MAIN-1,2025-07-07 19:23:26
SCN-7-00170,ORD-02676-T2,ORD-02676,EV-07,MAIN-1,2025-07-07 19:24:04
SCN-7-00171,ORD-00994-T1,ORD-00994,EV-07,MAIN-1,2025-07-07 19:24:09
SCN-7-00172,ORD-03473-T2,ORD-03473,EV-07,MAIN-2,2025-07-07 19:24:14
SCN-7-00173,ORD-03538-T1,ORD-03538,EV-07,MAIN-1,2025-07-07 19:24:16
SCN-7-00174,ORD-01845-T2,ORD-01845,EV-07,MAIN-1,2025-07-07 19:24:23
SCN-7-00175,ORD-00536-T5,ORD-00536,EV-07,MAIN-2,2025-07-07 19:24:29
SCN-7-00176,ORD-03287-T3,ORD-03287,EV-07,MAIN-2,2025-07-07 19:24:47
SCN-7-00177,ORD-02180-T2,ORD-02180,EV-07,MAIN-1,2025-07-07 19:24:50
SCN-7-00178,ORD-03520-T1,ORD-03520,EV-07,MAIN-2,2025-07-07 19:24:53
SCN-7-00179,ORD-00536-T1,ORD-00536,EV-07,MAIN-2,2025-07-07 19:24:55
SCN-7-00180,ORD-03530-T2,ORD-03530,EV-07,MAIN-2,2025-07-07 19:24:57
SCN-7-00181,ORD-01460-T1,ORD-01460,EV-07,MAIN-1,2025-07-07 19:25:03
SCN-7-00182,ORD-03438-T3,ORD-03438,EV-07,MAIN-2,2025-07-07 19:25:05
SCN-7-00183,ORD-00044-T1,ORD-00044,EV-07,MAIN-1,2025-07-07 19:25:11
SCN-7-00184,ORD-01348-T1,ORD-01348,EV-07,MAIN-2,2025-07-07 19:25:13
SCN-7-00185,ORD-00246-T2,ORD-00246,EV-07,MAIN-2,2025-07-07 19:25:15
SCN-7-00186,ORD-01228-T1,ORD-01228,EV-07,MAIN-2,2025-07-07 19:25:16
SCN-7-00187,ORD-02769-T1,ORD-02769,EV-07,MAIN-1,2025-07-07 19:25:16
SCN-7-00188,ORD-00853-T1,ORD-00853,EV-07,MAIN-2,2025-07-07 19:25:18
SCN-7-00189,ORD-03497-T2,ORD-03497,EV-07,MAIN-2,2025-07-07 19:25:27
SCN-7-00190,ORD-03508-T2,ORD-03508,EV-07,MAIN-1,2025-07-07 19:25:29
SCN-7-00191,ORD-03564-T1,ORD-03564,EV-07,MAIN-2,2025-07-07 19:25:29
SCN-7-00192,ORD-03235-T1,ORD-03235,EV-07,SIDE-A,2025-07-07 19:25:51
SCN-7-00193,ORD-01878-T2,ORD-01878,EV-07,MAIN-1,2025-07-07 19:25:54
SCN-7-00194,ORD-03297-T2,ORD-03297,EV-07,MAIN-2,2025-07-07 19:25:54
SCN-7-00195,ORD-02128-T2,ORD-02128,EV-07,MAIN-2,2025-07-07 19:25:55
SCN-7-00196,ORD-01860-T1,ORD-01860,EV-07,MAIN-1,2025-07-07 19:26:03
SCN-7-00197,ORD-03344-T2,ORD-03344,EV-07,SIDE-A,2025-07-07 19:26:03
SCN-7-00198,ORD-00010-T1,ORD-00010,EV-07,MAIN-1,2025-07-07 19:26:24
SCN-7-00199,ORD-02079-T1,ORD-02079,EV-07,SIDE-A,2025-07-07 19:26:25
SCN-7-00200,ORD-00717-T2,ORD-00717,EV-07,MAIN-2,2025-07-07 19:26:28
SCN-7-00201,ORD-02462-T1,ORD-02462,EV-07,MAIN-2,2025-07-07 19:26:39
SCN-7-00202,ORD-02630-T2,ORD-02630,EV-07,MAIN-2,2025-07-07 19:26:46
SCN-7-00203,ORD-03122-T1,ORD-03122,EV-07,MAIN-2,2025-07-07 19:26:51
SCN-7-00204,ORD-00708-T1,ORD-00708,EV-07,MAIN-2,2025-07-07 19:26:54
SCN-7-00205,ORD-03519-T2,ORD-03519,EV-07,MAIN-2,2025-07-07 19:27:06
SCN-7-00206,ORD-03574-T1,ORD-03574,EV-07,MAIN-1,2025-07-07 19:27:06
SCN-7-00207,ORD-02297-T1,ORD-02297,EV-07,SIDE-A,2025-07-07 19:27:15
SCN-7-00208,ORD-00929-T4,ORD-00929,EV-07,SIDE-A,2025-07-07 19:27:21
SCN-7-00209,ORD-00249-T3,ORD-00249,EV-07,SIDE-A,2025-07-07 19:27:22
SCN-7-00210,ORD-02332-T1,ORD-02332,EV-07,MAIN-2,2025-07-07 19:27:23
SCN-7-00211,ORD-00614-T4,ORD-00614,EV-07,MAIN-1,2025-07-07 19:27:25
SCN-7-00212,ORD-03227-T3,ORD-03227,EV-07,MAIN-2,2025-07-07 19:27:27
SCN-7-00213,ORD-03345-T2,ORD-03345,EV-07,SIDE-A,2025-07-07 19:27:31
SCN-7-00214,ORD-01860-T4,ORD-01860,EV-07,MAIN-2,2025-07-07 19:27:42
SCN-7-00215,ORD-01927-T1,ORD-01927,EV-07,MAIN-1,2025-07-07 19:27:44
SCN-7-00216,ORD-00541-T2,ORD-00541,EV-07,MAIN-2,2025-07-07 19:28:05
SCN-7-00217,ORD-01409-T2,ORD-01409,EV-07,MAIN-1,2025-07-07 19:28:10
SCN-7-00218,ORD-01656-T4,ORD-01656,EV-07,MAIN-2,2025-07-07 19:28:12
SCN-7-00219,ORD-01335-T1,ORD-01335,EV-07,MAIN-2,2025-07-07 19:28:17
SCN-7-00220,ORD-03339-T1,ORD-03339,EV-07,MAIN-1,2025-07-07 19:28:26
SCN-7-00221,ORD-03412-T4,ORD-03412,EV-07,MAIN-2,2025-07-07 19:28:31
SCN-7-00222,ORD-02911-T2,ORD-02911,EV-07,MAIN-1,2025-07-07 19:28:32
SCN-7-00223,ORD-02937-T3,ORD-02937,EV-07,MAIN-1,2025-07-07 19:28:35
SCN-7-00224,ORD-03199-T1,ORD-03199,EV-07,MAIN-2,2025-07-07 19:28:49
SCN-7-00225,ORD-02189-T1,ORD-02189,EV-07,MAIN-2,2025-07-07 19:28:57
SCN-7-00226,ORD-01679-T3,ORD-01679,EV-07,MAIN-1,2025-07-07 19:29:11
SCN-7-00227,ORD-01656-T2,ORD-01656,EV-07,MAIN-2,2025-07-07 19:29:12
SCN-7-00228,ORD-00614-T3,ORD-00614,EV-07,MAIN-2,2025-07-07 19:29:23
SCN-7-00229,ORD-00309-T1,ORD-00309,EV-07,SIDE-A,2025-07-07 19:29:25
SCN-7-00230,ORD-03572-T2,ORD-03572,EV-07,MAIN-2,2025-07-07 19:29:27
SCN-7-00231,ORD-03508-T4,ORD-03508,EV-07,MAIN-1,2025-07-07 19:29:31
SCN-7-00232,ORD-00272-T1,ORD-00272,EV-07,SIDE-A,2025-07-07 19:29:38
SCN-7-00233,ORD-00397-T1,ORD-00397,EV-07,SIDE-A,2025-07-07 19:29:38
SCN-7-00234,ORD-03028-T3,ORD-03028,EV-07,MAIN-1,2025-07-07 19:29:38
SCN-7-00235,ORD-03441-T2,ORD-03441,EV-07,MAIN-2,2025-07-07 19:29:49
SCN-7-00236,ORD-03414-T2,ORD-03414,EV-07,SIDE-A,2025-07-07 19:29:51
SCN-7-00237,ORD-03536-T1,ORD-03536,EV-07,MAIN-2,2025-07-07 19:30:02
SCN-7-00238,ORD-03452-T4,ORD-03452,EV-07,MAIN-1,2025-07-07 19:30:07
SCN-7-00239,ORD-03395-T1,ORD-03395,EV-07,MAIN-2,2025-07-07 19:30:13
SCN-7-00240,ORD-03247-T2,ORD-03247,EV-07,MAIN-1,2025-07-07 19:30:14
SCN-7-00241,ORD-03396-T4,ORD-03396,EV-07,MAIN-2,2025-07-07 19:30:14
SCN-7-00242,ORD-03551-T1,ORD-03551,EV-07,MAIN-1,2025-07-07 19:30:16
SCN-7-00243,ORD-03568-T1,ORD-03568,EV-07,SIDE-A,2025-07-07 19:30:16
SCN-7-00244,ORD-01068-T1,ORD-01068,EV-07,MAIN-2,2025-07-07 19:30:25
SCN-7-00245,ORD-03574-T4,ORD-03574,EV-07,MAIN-1,2025-07-07 19:30:33
SCN-7-00246,ORD-00013-T1,ORD-00013,EV-07,MAIN-1,2025-07-07 19:30:37
SCN-7-00247,ORD-02869-T1,ORD-02869,EV-07,SIDE-A,2025-07-07 19:30:37
SCN-7-00248,ORD-03509-T2,ORD-03509,EV-07,MAIN-2,2025-07-07 19:30:46
SCN-7-00249,ORD-00734-T2,ORD-00734,EV-07,MAIN-1,2025-07-07 19:30:49
SCN-7-00250,ORD-03491-T1,ORD-03491,EV-07,SIDE-A,2025-07-07 19:30:54
SCN-7-00251,ORD-01080-T1,ORD-01080,EV-07,MAIN-1,2025-07-07 19:30:58
SCN-7-00252,ORD-01902-T2,ORD-01902,EV-07,MAIN-2,2025-07-07 19:31:15
SCN-7-00253,ORD-03352-T3,ORD-03352,EV-07,MAIN-2,2025-07-07 19:31:15
SCN-7-00254,ORD-03474-T2,ORD-03474,EV-07,MAIN-2,2025-07-07 19:31:20
SCN-7-00255,ORD-01444-T1,ORD-01444,EV-07,MAIN-2,2025-07-07 19:31:21
SCN-7-00256,ORD-00544-T1,ORD-00544,EV-07,SIDE-A,2025-07-07 19:31:27
SCN-7-00257,ORD-00145-T1,ORD-00145,EV-07,SIDE-A,2025-07-07 19:31:29
SCN-7-00258,ORD-00843-T2,ORD-00843,EV-07,SIDE-A,2025-07-07 19:31:33
SCN-7-00259,ORD-02748-T1,ORD-02748,EV-07,MAIN-1,2025-07-07 19:31:33
SCN-7-00260,ORD-01024-T1,ORD-01024,EV-07,MAIN-2,2025-07-07 19:31:40
SCN-7-00261,ORD-03124-T2,ORD-03124,EV-07,MAIN-1,2025-07-07 19:31:40
SCN-7-00262,ORD-00929-T5,ORD-00929,EV-07,MAIN-1,2025-07-07 19:31:42
SCN-7-00263,ORD-02323-T1,ORD-02323,EV-07,MAIN-1,2025-07-07 19:31:57
SCN-7-00264,ORD-00758-T2,ORD-00758,EV-07,MAIN-1,2025-07-07 19:31:58
SCN-7-00265,ORD-01650-T2,ORD-01650,EV-07,MAIN-1,2025-07-07 19:32:05
SCN-7-00266,ORD-02481-T1,ORD-02481,EV-07,SIDE-A,2025-07-07 19:32:08
SCN-7-00267,ORD-00205-T3,ORD-00205,EV-07,SIDE-A,2025-07-07 19:32:25
SCN-7-00268,ORD-00033-T1,ORD-00033,EV-07,MAIN-1,2025-07-07 19:32:27
SCN-7-00269,ORD-00257-T4,ORD-00257,EV-07,MAIN-1,2025-07-07 19:32:27
SCN-7-00270,ORD-03402-T2,ORD-03402,EV-07,MAIN-2,2025-07-07 19:32:37
SCN-7-00271,ORD-03452-T4,ORD-03452,EV-07,MAIN-1,2025-07-07 19:32:40
SCN-7-00272,ORD-00604-T2,ORD-00604,EV-07,MAIN-1,2025-07-07 19:32:48
SCN-7-00273,ORD-03404-T4,ORD-03404,EV-07,MAIN-1,2025-07-07 19:32:50
