scan_id,ticket_id,order_id,event_id,gate,scanned_at
SCN-3-00055,ORD-00100-T6,ORD-00100,EV-03,MAIN-1,2025-07-03 19:17:19
SCN-3-00056,ORD-01482-T4,ORD-01482,EV-03,MAIN-1,2025-07-03 19:17:23
SCN-3-00057,ORD-00430-T1,ORD-00430,EV-03,SIDE-A,2025-07-03 19:17:47
SCN-3-00058,ORD-02921-T1,ORD-02921,EV-03,SIDE-A,2025-07-03 19:17:47
SCN-3-00059,ORD-00007-T6,ORD-00007,EV-03,MAIN-2,2025-07-03 19:17:50
SCN-3-00060,ORD-02718-T1,ORD-02718,EV-03,MAIN-1,2025-07-03 19:18:03
SCN-3-00061,ORD-01586-T2,ORD-01586,EV-03,MAIN-2,2025-07-03 19:18:05
SCN-3-00062,ORD-02924-T3,ORD-02924,EV-03,MAIN-2,2025-07-03 19:18:11
SCN-3-00063,ORD-01288-T2,ORD-01288,EV-03,MAIN-1,2025-07-03 19:18:16
SCN-3-00064,ORD-01210-T1,ORD-01210,EV-03,SIDE-A,2025-07-03 19:18:26
SCN-3-00065,ORD-02842-T5,ORD-02842,EV-03,MAIN-1,2025-07-03 19:18:28
SCN-3-00066,ORD-02516-T1,ORD-02516,EV-03,SIDE-A,2025-07-03 19:18:36
SCN-3-00067,ORD-02147-T3,ORD-02147,EV-03,MAIN-2,2025-07-03 19:18:47
SCN-3-00068,ORD-01528-T1,ORD-01528,EV-03,MAIN-1,2025-07-03 19:18:52
SCN-3-00069,ORD-01189-T2,ORD-01189,EV-03,MAIN-1,2025-07-03 19:18:53
SCN-3-00070,ORD-01358-T4,ORD-01358,EV-03,MAIN-1,2025-07-03 19:19:02
SCN-3-00071,ORD-00456-T1,ORD-00456,EV-03,MAIN-1,2025-07-03 19:19:19
SCN-3-00072,ORD-00415-T1,ORD-00415,EV-03,MAIN-1,2025-07-03 19:19:26
SCN-3-00073,ORD-02345-T2,ORD-02345,EV-03,MAIN-2,2025-07-03 19:19:28
SCN-3-00074,ORD-00282-T2,ORD-00282,EV-03,MAIN-1,2025-07-03 19:19:31
SCN-3-00075,ORD-02471-T2,ORD-02471,EV-03,MAIN-2,2025-07-03 19:19:45
SCN-3-00076,ORD-02154-T1,ORD-02154,EV-03,MAIN-1,2025-07-03 19:19:49
SCN-3-00077,ORD-02976-T1,ORD-02976,EV-03,MAIN-1,2025-07-03 19:19:51
SCN-3-00078,ORD-01855-T2,ORD-01855,EV-03,SIDE-A,2025-07-03 19:19:52
SCN-3-00079,ORD-02967-T2,ORD-02967,EV-03,MAIN-1,2025-07-03 19:19:52
SCN-3-00080,ORD-00429-T1,ORD-00429,EV-03,MAIN-1,2025-07-03 19:20:10
SCN-3-00081,ORD-01711-T1,ORD-01711,EV-03,MAIN-2,2025-07-03 19:20:19
SCN-3-00082,ORD-02145-T1,ORD-02145,EV-03,MAIN-1,2025-07-03 19:20:28
SCN-3-00083,ORD-02737-T1,ORD-02737,EV-03,MAIN-2,2025-07-03 19:20:36
SCN-3-00084,ORD-01528-T2,ORD-01528,EV-03,SIDE-A,2025-07-03 19:20:40
SCN-3-00085,ORD-01811-T1,ORD-01811,EV-03,MAIN-2,2025-07-03 19:20:58
SCN-3-00086,ORD-02924-T2,ORD-02924,EV-03,MAIN-1,2025-07-03 19:21:04
SCN-3-00087,ORD-00577-T1,ORD-00577,EV-03,MAIN-2,2025-07-03 19:21:12
SCN-3-00088,ORD-02546-T1,ORD-02546,EV-03,MAIN-2,2025-07-03 19:21:22
SCN-3-00089,ORD-02837-T2,ORD-02837,EV-03,MAIN-1,2025-07-03 19:21:25
SCN-3-00090,ORD-02452-T1,ORD-02452,EV-03,MAIN-1,2025-07-03 19:21:56
SCN-3-00091,ORD-01180-T3,ORD-01180,EV-03,MAIN-1,2025-07-03 19:22:12
SCN-3-00092,ORD-02465-T1,ORD-02465,EV-03,MAIN-1,2025-07-03 19:22:41
SCN-3-00093,ORD-00165-T4,ORD-00165,EV-03,MAIN-1,2025-07-03 19:22:49
SCN-3-00094,ORD-01735-T2,ORD-01735,EV-03,MAIN-2,2025-07-03 19:23:00
SCN-3-00095,ORD-00323-T1,ORD-00323,EV-03,MAIN-1,2025-07-03 19:23:31
SCN-3-00096,ORD-01021-T1,ORD-01021,EV-03,MAIN-2,2025-07-03 19:23:36
SCN-3-00097,ORD-00144-T1,ORD-00144,EV-03,MAIN-1,2025-07-03 19:23:38
SCN-3-00098,ORD-00491-T1,ORD-00491,EV-03,SIDE-A,2025-07-03 19:23:44
SCN-3-00099,ORD-02942-T1,ORD-02942,EV-03,MAIN-2,2025-07-03 19:23:51
SCN-3-00100,ORD-01631-T1,ORD-01631,EV-03,MAIN-2,2025-07-03 19:23:52
SCN-3-00101,ORD-00195-T1,ORD-00195,EV-03,SIDE-A,2025-07-03 19:24:00
SCN-3-00102,ORD-02454-T1,ORD-02454,EV-03,MAIN-2,2025-07-03 19:24:24
SCN-3-00103,ORD-01649-T3,ORD-01649,EV-03,MAIN-1,2025-07-03 19:24:37
SCN-3-00104,ORD-02402-T1,ORD-02402,EV-03,MAIN-2,2025-07-03 19:24:37
SCN-3-00105,ORD-02881-T3,ORD-02881,EV-03,MAIN-1,2025-07-03 19:24:37
SCN-3-00106,ORD-00379-T1,ORD-00379,EV-03,MAIN-1,2025-07-03 19:24:38
SCN-3-00107,ORD-01939-T3,ORD-01939,EV-03,MAIN-2,2025-07-03 19:24:42
SCN-3-00108,ORD-01973-T2,ORD-01973,EV-03,MAIN-1,2025-07-03 19:24:44
SCN-3-00109,ORD-00349-T1,ORD-00349,EV-03,SIDE-A,2025-07-03 19:24:53
SCN-3-00110,ORD-02978-T2,ORD-02978,EV-03,SIDE-A,2025-07-03 19:24:53
SCN-3-00111,ORD-02420-T1,ORD-02420,EV-03,MAIN-2,2025-07-03 19:24:54
SCN-3-00112,ORD-00007-T3,ORD-00007,EV-03,MAIN-1,2025-07-03 19:24:56
SCN-3-00113,ORD-02978-T1,ORD-02978,EV-03,MAIN-1,2025-07-03 19:25:07
SCN-3-00114,ORD-00983-T1,ORD-00983,EV-03,MAIN-2,2025-07-03 19:25:10
SCN-3-00115,ORD-00085-T1,ORD-00085,EV-03,MAIN-2,2025-07-03 19:25:16
SCN-3-00116,ORD-00817-T1,ORD-00817,EV-03,SIDE-A,2025-07-03 19:25:26
SCN-3-00117,ORD-01855-T1,ORD-01855,EV-03,MAIN-1,2025-07-03 19:25:33
SCN-3-00118,ORD-02559-T1,ORD-02559,EV-03,MAIN-1,2025-07-03 19:25:33
SCN-3-00119,ORD-02238-T2,ORD-02238,EV-03,MAIN-1,2025-07-03 19:25:36
SCN-3-00120,ORD-02147-T2,ORD-02147,EV-03,MAIN-2,2025-07-03 19:25:39
SCN-3-00121,ORD-00291-T2,ORD-00291,EV-03,MAIN-2,2025-07-03 19:25:56
SCN-3-00122,ORD-00809-T1,ORD-00809,EV-03,MAIN-1,2025-07-03 19:26:13
SCN-3-00123,ORD-01672-T4,ORD-01672,EV-03,MAIN-1,2025-07-03 19:26:22
SCN-3-00124,ORD-01092-T1,ORD-01092,EV-03,MAIN-2,2025-07-03 19:26:33
SCN-3-00125,ORD-01270-T1,ORD-01270,EV-03,MAIN-1,2025-07-03 19:26:46
SCN-3-00126,ORD-00596-T1,ORD-00596,EV-03,MAIN-1,2025-07-03 19:26:51
SCN-3-00127,ORD-02196-T1,ORD-02196,EV-03,MAIN-1,2025-07-03 19:26:51
SCN-3-00128,ORD-00148-T5,ORD-00148,EV-03,MAIN-2,2025-07-03 19:26:54
SCN-3-00129,ORD-02384-T4,ORD-02384,EV-03,MAIN-2,2025-07-03 19:27:04
SCN-3-00130,ORD-02548-T1,ORD-02548,EV-03,MAIN-1,2025-07-03 19:27:11
SCN-3-00131,ORD-01621-T1,ORD-01621,EV-03,MAIN-2,2025-07-03 19:27:12
SCN-3-00132,ORD-02400-T3,ORD-02400,EV-03,MAIN-2,2025-07-03 19:27:26
SCN-3-00133,ORD-00824-T3,ORD-00824,EV-03,MAIN-2,2025-07-03 19:27:50
SCN-3-00134,ORD-00886-T3,ORD-00886,EV-03,MAIN-2,2025-07-03 19:27:56
SCN-3-00135,ORD-01600-T2,ORD-01600,EV-03,MAIN-2,2025-07-03 19:28:06
SCN-3-00136,ORD-00148-T2,ORD-00148,EV-03,MAIN-1,2025-07-03 19:28:59
SCN-3-00137,ORD-02140-T2,ORD-02140,EV-03,MAIN-2,2025-07-03 19:29:02
SCN-3-00138,ORD-01048-T2,ORD-01048,EV-03,MAIN-2,2025-07-03 19:29:06
SCN-3-00139,ORD-00519-T1,ORD-00519,EV-03,MAIN-1,2025-07-03 19:29:07
SCN-3-00140,ORD-02864-T1,ORD-02864,EV-03,MAIN-2,2025-07-03 19:29:11
SCN-3-00141,ORD-02157-T2,ORD-02157,EV-03,SIDE-A,2025-07-03 19:29:16
SCN-3-00142,ORD-00742-T1,ORD-00742,EV-03,SIDE-A,2025-07-03 19:29:17
SCN-3-00143,ORD-01805-T1,ORD-01805,EV-03,MAIN-2,2025-07-03 19:29:17
SCN-3-00144,ORD-02895-T1,ORD-02895,EV-03,MAIN-2,2025-07-03 19:29:19
SCN-3-00145,ORD-00886-T1,ORD-00886,EV-03,SIDE-A,2025-07-03 19:29:22
SCN-3-00146,ORD-01649-T2,ORD-01649,EV-03,MAIN-2,2025-07-03 19:29:26
SCN-3-00147,ORD-02598-T1,ORD-02598,EV-03,MAIN-2,2025-07-03 19:29:26
SCN-3-00148,ORD-01588-T1,ORD-01588,EV-03,SIDE-A,2025-07-03 19:29:31
SCN-3-00149,ORD-00824-T3,ORD-00824,EV-03,MAIN-1,2025-07-03 19:29:34
SCN-3-00150,ORD-01249-T2,ORD-01249,EV-03,SIDE-A,2025-07-03 19:29:38
SCN-3-00151,ORD-00048-T3,ORD-00048,EV-03,SIDE-A,2025-07-03 19:29:44
SCN-3-00152,ORD-02076-T2,ORD-02076,EV-03,MAIN-2,2025-07-03 19:29:52
SCN-3-00153,ORD-00406-T1,ORD-00406,EV-03,MAIN-2,2025-07-03 19:30:10
SCN-3-00154,ORD-02844-T1,ORD-02844,EV-03,SIDE-A,2025-07-03 19:30:17
SCN-3-00155,ORD-02157-T4,ORD-02157,EV-03,MAIN-1,2025-07-03 19:30:23
SCN-3-00156,ORD-00148-T3,ORD-00148,EV-03,MAIN-1,2025-07-03 19:30:25
SCN-3-00157,ORD-02825-T2,ORD-02825,EV-03,MAIN-2,2025-07-03 19:30:29
SCN-3-00158,ORD-01189-T1,ORD-01189,EV-03,MAIN-1,2025-07-03 19:30:30
SCN-3-00159,ORD-01737-T1,ORD-01737,EV-03,MAIN-2,2025-07-03 19:30:31
SCN-3-00160,ORD-02737-T2,ORD-02737,EV-03,MAIN-2,2025-07-03 19:30:45
SCN-3-00161,ORD-01972-T3,ORD-01972,EV-03,SIDE-A,2025-07-03 19:30:47
SCN-3-00162,ORD-02882-T5,ORD-02882,EV-03,MAIN-1,2025-07-03 19:30:49
SCN-3-00163,ORD-00165-T3,ORD-00165,EV-03,MAIN-2,2025-07-03 19:30:56
SCN-3-00164,ORD-00098-T3,ORD-00098,EV-03,MAIN-2,2025-07-03 19:31:02
SCN-3-00165,ORD-01631-T2,ORD-01631,EV-03,MAIN-1,2025-07-03 19:31:04
SCN-3-00166,ORD-02640-T1,ORD-02640,EV-03,MAIN-1,2025-07-03 19:31:06
SCN-3-00167,ORD-02204-T1,ORD-02204,EV-03,SIDE-A,2025-07-03 19:31:10
SCN-3-00168,ORD-02384-T1,ORD-02384,EV-03,SIDE-A,2025-07-03 19:31:10
SCN-3-00169,ORD-02967-T3,ORD-02967,EV-03,MAIN-1,2025-07-03 19:31:11
SCN-3-00170,ORD-00705-T2,ORD-00705,EV-03,SIDE-A,2025-07-03 19:31:20
SCN-3-00171,ORD-02895-T1,ORD-02895,EV-03,SIDE-A,2025-07-03 19:31:26
SCN-3-00172,ORD-02922-T1,ORD-02922,EV-03,MAIN-2,2025-07-03 19:31:27
SCN-3-00173,ORD-02157-T1,ORD-02157,EV-03,MAIN-1,2025-07-03 19:31:31
SCN-3-00174,ORD-01672-T2,ORD-01672,EV-03,MAIN-1,2025-07-03 19:31:37
SCN-3-00175,ORD-02051-T1,ORD-02051,EV-03,MAIN-2,2025-07-03 19:31:39
SCN-3-00176,ORD-02463-T1,ORD-02463,EV-03,MAIN-2,2025-07-03 19:31:44
SCN-3-00177,ORD-01925-T1,ORD-01925,EV-03,MAIN-2,2025-07-03 19:31:45
SCN-3-00178,ORD-00039-T3,ORD-00039,EV-03,MAIN-1,2025-07-03 19:31:54
SCN-3-00179,ORD-01048-T3,ORD-01048,EV-03,MAIN-2,2025-07-03 19:32:03
SCN-3-00180,ORD-01586-T1,ORD-01586,EV-03,MAIN-2,2025-07-03 19:32:10
SCN-3-00181,ORD-00796-T2,ORD-00796,EV-03,MAIN-2,2025-07-03 19:32:16
SCN-3-00182,ORD-01445-T1,ORD-01445,EV-03,MAIN-1,2025-07-03 19:32:31
SCN-3-00183,ORD-02454-T2,ORD-02454,EV-03,SIDE-A,2025-07-03 19:32:35
SCN-3-00184,ORD-02637-T1,ORD-02637,EV-03,SIDE-A,2025-07-03 19:32:38
SCN-3-00185,ORD-02793-T2,ORD-02793,EV-03,SIDE-A,2025-07-03 19:32:51
SCN-3-00186,ORD-01358-T1,ORD-01358,EV-03,MAIN-1,2025-07-03 19:33:08
SCN-3-00187,ORD-01180-T1,ORD-01180,EV-03,MAIN-1,2025-07-03 19:33:10
SCN-3-00188,ORD-02204-T2,ORD-02204,EV-03,MAIN-2,2025-07-03 19:33:16
SCN-3-00189,ORD-00664-T2,ORD-00664,EV-03,MAIN-1,2025-07-03 19:33:18
SCN-3-00190,ORD-02724-T1,ORD-02724,EV-03,MAIN-1,2025-07-03 19:33:18
SCN-3-00191,ORD-00838-T1,ORD-00838,EV-03,MAIN-1,2025-07-03 19:33:22
SCN-3-00192,ORD-02921-T2,ORD-02921,EV-03,MAIN-2,2025-07-03 19:33:23
SCN-3-00193,ORD-00609-T1,ORD-00609,EV-03,MAIN-2,2025-07-03 19:33:24
SCN-3-00194,ORD-01664-T1,ORD-01664,EV-03,SIDE-A,2025-07-03 19:33:24
SCN-3-00195,ORD-00809-T2,ORD-00809,EV-03,MAIN-2,2025-07-03 19:33:25
SCN-3-00196,ORD-02113-T1,ORD-02113,EV-03,MAIN-2,2025-07-03 19:33:28
SCN-3-00197,ORD-02384-T3,ORD-02384,EV-03,MAIN-2,2025-07-03 19:33:46
SCN-3-00198,ORD-00039-T1,ORD-00039,EV-03,MAIN-1,2025-07-03 19:34:04
SCN-3-00199,ORD-01664-T2,ORD-01664,EV-03,MAIN-2,2025-07-03 19:34:07
SCN-3-00200,ORD-02842-T2,ORD-02842,EV-03,MAIN-1,2025-07-03 19:34:10
SCN-3-00201,ORD-02927-T1,ORD-02927,EV-03,MAIN-2,2025-07-03 19:34:29
SCN-3-00202,ORD-02806-T3,ORD-02806,EV-03,MAIN-1,2025-07-03 19:34:36
SCN-3-00203,ORD-01925-T3,ORD-01925,EV-03,MAIN-1,2025-07-03 19:34:41
SCN-3-00204,ORD-00028-T4,ORD-00028,EV-03,MAIN-2,2025-07-03 19:34:48
SCN-3-00205,ORD-00449-T2,ORD-00449,EV-03,MAIN-1,2025-07-03 19:34:49
SCN-3-00206,ORD-02921-T2,ORD-02921,EV-03,MAIN-2,2025-07-03 19:35:13
SCN-3-00207,ORD-02945-T2,ORD-02945,EV-03,MAIN-1,2025-07-03 19:35:13
SCN-3-00208,ORD-00415-T3,ORD-00415,EV-03,SIDE-A,2025-07-03 19:35:14
SCN-3-00209,ORD-01777-T1,ORD-01777,EV-03,MAIN-1,2025-07-03 19:35:21
SCN-3-00210,ORD-00291-T4,ORD-00291,EV-03,MAIN-1,2025-07-03 19:35:25
SCN-3-00211,ORD-02007-T1,ORD-02007,EV-03,MAIN-1,2025-07-03 19:35:27
SCN-3-00212,ORD-00797-T4,ORD-00797,EV-03,MAIN-1,2025-07-03 19:35:33
SCN-3-00213,ORD-01595-T2,ORD-01595,EV-03,MAIN-1,2025-07-03 19:35:33
SCN-3-00214,ORD-01703-T1,ORD-01703,EV-03,SIDE-A,2025-07-03 19:35:36
SCN-3-00215,ORD-02400-T1,ORD-02400,EV-03,MAIN-2,2025-07-03 19:35:42
SCN-3-00216,ORD-02827-T2,ORD-02827,EV-03,MAIN-1,2025-07-03 19:35:56
SCN-3-00217,ORD-00793-T3,ORD-00793,EV-03,MAIN-1,2025-07-03 19:35:57
SCN-3-00218,ORD-00557-T3,ORD-00557,EV-03,MAIN-2,2025-07-03 19:36:09
SCN-3-00219,ORD-02742-T4,ORD-02742,EV-03,SIDE-A,2025-07-03 19:36:10
SCN-3-00220,ORD-02793-T1,ORD-02793,EV-03,MAIN-2,2025-07-03 19:36:10
SCN-3-00221,ORD-02400-T4,ORD-02400,EV-03,MAIN-1,2025-07-03 19:36:18
SCN-3-00222,ORD-00821-T1,ORD-00821,EV-03,MAIN-2,2025-07-03 19:36:33
SCN-3-00223,ORD-02228-T2,ORD-02228,EV-03,MAIN-2,2025-07-03 19:36:36
SCN-3-00224,ORD-02878-T1,ORD-02878,EV-03,SIDE-A,2025-07-03 19:36:39
SCN-3-00225,ORD-01009-T2,ORD-01009,EV-03,MAIN-1,2025-07-03 19:36:43
SCN-3-00226,ORD-00100-T1,ORD-00100,EV-03,SIDE-A,2025-07-03 19:36:46
SCN-3-00227,ORD-00713-T2,ORD-00713,EV-03,MAIN-1,2025-07-03 19:36:53
SCN-3-00228,ORD-00216-T2,ORD-00216,EV-03,MAIN-1,2025-07-03 19:37:03
SCN-3-00229,ORD-02471-T1,ORD-02471,EV-03,MAIN-1,2025-07-03 19:37:08
SCN-3-00230,ORD-00424-T2,ORD-00424,EV-03,SIDE-A,2025-07-03 19:37:18
SCN-3-00231,ORD-02950-T4,ORD-02950,EV-03,SIDE-A,2025-07-03 19:37:29
SCN-3-00232,ORD-00323-T5,ORD-00323,EV-03,SIDE-A,2025-07-03 19:37:31
SCN-3-00233,ORD-02967-T1,ORD-02967,EV-03,SIDE-A,2025-07-03 19:37:45
SCN-3-00234,ORD-01049-T1,ORD-01049,EV-03,SIDE-A,2025-07-03 19:37:53
SCN-3-00235,ORD-01672-T6,ORD-01672,EV-03,MAIN-2,2025-07-03 19:37:54
SCN-3-00236,ORD-01249-T5,ORD-01249,EV-03,MAIN-2,2025-07-03 19:37:56
SCN-3-00237,ORD-01690-T3,ORD-01690,EV-03,MAIN-1,2025-07-03 19:37:58
SCN-3-00238,ORD-01926-T2,ORD-01926,EV-03,MAIN-1,2025-07-03 19:38:19
SCN-3-00239,ORD-01204-T2,ORD-01204,EV-03,MAIN-1,2025-07-03 19:38:21
SCN-3-00240,ORD-02818-T1,ORD-02818,EV-03,MAIN-2,2025-07-03 19:38:24
SCN-3-00241,ORD-01210-T2,ORD-01210,EV-03,MAIN-2,2025-07-03 19:38:25
SCN-3-00242,ORD-02826-T1,ORD-02826,EV-03,MAIN-2,2025-07-03 19:38:27
SCN-3-00243,ORD-99991-T1,ORD-99991,EV-03,MAIN-1,2025-07-03 19:38:29
SCN-3-00244,ORD-00028-T2,ORD-00028,EV-03,MAIN-2,2025-07-03 19:38:39
SCN-3-00245,ORD-00785-T1,ORD-00785,EV-03,MAIN-1,2025-07-03 19:38:47
SCN-3-00246,ORD-01664-T4,ORD-01664,EV-03,MAIN-2,2025-07-03 19:38:52
SCN-3-00247,ORD-01773-T1,ORD-01773,EV-03,MAIN-1,2025-07-03 19:38:52
SCN-3-00248,ORD-01302-T1,ORD-01302,EV-03,MAIN-1,2025-07-03 19:39:03
SCN-3-00249,ORD-01295-T1,ORD-01295,EV-03,MAIN-1,2025-07-03 19:39:04
SCN-3-00250,ORD-00312-T1,ORD-00312,EV-03,MAIN-2,2025-07-03 19:39:11
SCN-3-00251,ORD-02344-T1,ORD-02344,EV-03,SIDE-A,2025-07-03 19:39:12
SCN-3-00252,ORD-01755-T1,ORD-01755,EV-03,MAIN-2,2025-07-03 19:39:25
SCN-3-00253,ORD-00658-T1,ORD-00658,EV-03,MAIN-2,2025-07-03 19:39:34
SCN-3-00254,ORD-01034-T1,ORD-01034,EV-03,MAIN-2,2025-07-03 19:39:41
SCN-3-00255,ORD-00121-T4,ORD-00121,EV-03,SIDE-A,2025-07-03 19:39:55
SCN-3-00256,ORD-00491-T2,ORD-00491,EV-03,MAIN-2,2025-07-03 19:39:56
SCN-3-00257,ORD-00415-T2,ORD-00415,EV-03,MAIN-1,2025-07-03 19:39:59
SCN-3-00258,ORD-00830-T2,ORD-00830,EV-03,MAIN-2,2025-07-03 19:40:01
SCN-3-00259,ORD-00658-T2,ORD-00658,EV-03,MAIN-2,2025-07-03 19:40:09
SCN-3-00260,ORD-00121-T2,ORD-00121,EV-03,SIDE-A,2025-07-03 19:40:11
SCN-3-00261,ORD-00991-T2,ORD-00991,EV-03,MAIN-2,2025-07-03 19:40:20
SCN-3-00262,ORD-01204-T1,ORD-01204,EV-03,MAIN-2,2025-07-03 19:41:02
SCN-3-00263,ORD-01491-T1,ORD-01491,EV-03,SIDE-A,2025-07-03 19:41:06
SCN-3-00264,ORD-02147-T1,ORD-02147,EV-03,MAIN-1,2025-07-03 19:41:18
SCN-3-00265,ORD-02228-T1,ORD-02228,EV-03,MAIN-1,2025-07-03 19:41:27
SCN-3-00266,ORD-00048-T2,ORD-00048,EV-03,MAIN-2,2025-07-03 19:41:30
SCN-3-00267,ORD-02104-T2,ORD-02104,EV-03,SIDE-A,2025-07-03 19:41:36
SCN-3-00268,ORD-02759-T2,ORD-02759,EV-03,MAIN-1,2025-07-03 19:41:40
SCN-3-00269,ORD-02864-T2,ORD-02864,EV-03,MAIN-2,2025-07-03 19:41:43
SCN-3-00270,ORD-02044-T1,ORD-02044,EV-03,MAIN-2,2025-07-03 19:41:45
SCN-3-00271,ORD-02516-T3,ORD-02516,EV-03,MAIN-1,2025-07-03 19:41:46
SCN-3-00272,ORD-02929-T1,ORD-02929,EV-03,MAIN-2,2025-07-03 19:41:55
SCN-3-00273,ORD-00224-T2,ORD-00224,EV-03,MAIN-1,2025-07-03 19:42:02
