scan_id,ticket_id,order_id,event_id,gate,scanned_at
SCN-4-00178,ORD-02608-T1,ORD-02608,EV-04,MAIN-2,2025-07-04 19:20:36
SCN-4-00179,ORD-01093-T4,ORD-01093,EV-04,MAIN-2,2025-07-04 19:20:38
SCN-4-00180,ORD-00218-T1,ORD-00218,EV-04,MAIN-1,2025-07-04 19:20:42
SCN-4-00181,ORD-02997-T4,ORD-02997,EV-04,MAIN-1,2025-07-04 19:20:43
SCN-4-00182,ORD-01874-T1,ORD-01874,EV-04,MAIN-2,2025-07-04 19:20:47
SCN-4-00183,ORD-02505-T5,ORD-02505,EV-04,MAIN-2,2025-07-04 19:20:48
SCN-4-00184,ORD-02788-T3,ORD-02788,EV-04,MAIN-2,2025-07-04 19:20:49
SCN-4-00185,ORD-02540-T1,ORD-02540,EV-04,MAIN-2,2025-07-04 19:20:55
SCN-4-00186,ORD-01351-T2,ORD-01351,EV-04,MAIN-2,2025-07-04 19:20:58
SCN-4-00187,ORD-02997-T2,ORD-02997,EV-04,MAIN-2,2025-07-04 19:20:59
SCN-4-00188,ORD-01290-T1,ORD-01290,EV-04,SIDE-A,2025-07-04 19:21:00
SCN-4-00189,ORD-02993-T5,ORD-02993,EV-04,MAIN-2,2025-07-04 19:21:03
SCN-4-00190,ORD-02874-T2,ORD-02874,EV-04,MAIN-1,2025-07-04 19:21:04
SCN-4-00191,ORD-02343-T3,ORD-02343,EV-04,MAIN-1,2025-07-04 19:21:07
SCN-4-00192,ORD-01602-T1,ORD-01602,EV-04,MAIN-1,2025-07-04 19:21:12
SCN-4-00193,ORD-01978-T1,ORD-01978,EV-04,MAIN-2,2025-07-04 19:21:12
SCN-4-00194,ORD-02883-T1,ORD-02883,EV-04,MAIN-1,2025-07-04 19:21:23
SCN-4-00195,ORD-02505-T3,ORD-02505,EV-04,MAIN-2,2025-07-04 19:21:27
SCN-4-00196,ORD-03120-T1,ORD-03120,EV-04,MAIN-2,2025-07-04 19:21:27
SCN-4-00197,ORD-01440-T3,ORD-01440,EV-04,SIDE-A,2025-07-04 19:21:32
SCN-4-00198,ORD-03023-T1,ORD-03023,EV-04,SIDE-A,2025-07-04 19:21:37
SCN-4-00199,ORD-00242-T2,ORD-00242,EV-04,MAIN-2,2025-07-04 19:21:40
SCN-4-00200,ORD-00897-T1,ORD-00897,EV-04,MAIN-2,2025-07-04 19:21:40
SCN-4-00201,ORD-01108-T2,ORD-01108,EV-04,MAIN-1,2025-07-04 19:21:48
SCN-4-00202,ORD-00897-T3,ORD-00897,EV-04,MAIN-2,2025-07-04 19:21:51
SCN-4-00203,ORD-02686-T1,ORD-02686,EV-04,MAIN-2,2025-07-04 19:21:52
SCN-4-00204,ORD-01486-T1,ORD-01486,EV-04,SIDE-A,2025-07-04 19:21:57
SCN-4-00205,ORD-01916-T2,ORD-01916,EV-04,SIDE-A,2025-07-04 19:21:58
SCN-4-00206,ORD-02728-T2,ORD-02728,EV-04,SIDE-A,2025-07-04 19:22:06
SCN-4-00207,ORD-00435-T1,ORD-00435,EV-04,MAIN-1,2025-07-04 19:22:09
SCN-4-00208,ORD-02561-T1,ORD-02561,EV-04,MAIN-1,2025-07-04 19:22:11
SCN-4-00209,ORD-01771-T1,ORD-01771,EV-04,MAIN-1,2025-07-04 19:22:18
SCN-4-00210,ORD-01169-T3,ORD-01169,EV-04,MAIN-2,2025-07-04 19:22:19
SCN-4-00211,ORD-03050-T3,ORD-03050,EV-04,MAIN-1,2025-07-04 19:22:20
SCN-4-00212,ORD-01748-T1,ORD-01748,EV-04,MAIN-1,2025-07-04 19:22:21
SCN-4-00213,ORD-01278-T1,ORD-01278,EV-04,MAIN-1,2025-07-04 19:22:22
SCN-4-00214,ORD-00157-T1,ORD-00157,EV-04,MAIN-2,2025-07-04 19:22:23
SCN-4-00215,ORD-02995-T2,ORD-02995,EV-04,MAIN-2,2025-07-04 19:22:25
SCN-4-00216,ORD-01075-T1,ORD-01075,EV-04,SIDE-A,2025-07-04 19:22:31
SCN-4-00217,ORD-02877-T2,ORD-02877,EV-04,MAIN-1,2025-07-04 19:22:37
SCN-4-00218,ORD-01440-T3,ORD-01440,EV-04,MAIN-2,2025-07-04 19:22:39
SCN-4-00219,ORD-02653-T2,ORD-02653,EV-04,MAIN-2,2025-07-04 19:22:41
SCN-4-00220,ORD-02821-T2,ORD-02821,EV-04,MAIN-2,2025-07-04 19:22:41
SCN-4-00221,ORD-02771-T1,ORD-02771,EV-04,MAIN-1,2025-07-04 19:22:42
SCN-4-00222,ORD-00624-T4,ORD-00624,EV-04,MAIN-2,2025-07-04 19:22:47
SCN-4-00223,ORD-02074-T1,ORD-02074,EV-04,SIDE-A,2025-07-04 19:22:49
SCN-4-00224,ORD-02856-T1,ORD-02856,EV-04,MAIN-1,2025-07-04 19:22:49
SCN-4-00225,ORD-00275-T2,ORD-00275,EV-04,MAIN-1,2025-07-04 19:22:53
SCN-4-00226,ORD-03049-T3,ORD-03049,EV-04,MAIN-1,2025-07-04 19:22:53
SCN-4-00227,ORD-00209-T1,ORD-00209,EV-04,SIDE-A,2025-07-04 19:23:06
SCN-4-00228,ORD-02821-T1,ORD-02821,EV-04,MAIN-1,2025-07-04 19:23:06
SCN-4-00229,ORD-02123-T2,ORD-02123,EV-04,MAIN-1,2025-07-04 19:23:10
SCN-4-00230,ORD-01018-T2,ORD-01018,EV-04,MAIN-2,2025-07-04 19:23:20
SCN-4-00231,ORD-01863-T1,ORD-01863,EV-04,SIDE-A,2025-07-04 19:23:24
SCN-4-00232,ORD-02028-T2,ORD-02028,EV-04,SIDE-A,2025-07-04 19:23:36
SCN-4-00233,ORD-02414-T2,ORD-02414,EV-04,MAIN-1,2025-07-04 19:23:41
SCN-4-00234,ORD-01870-T1,ORD-01870,EV-04,MAIN-1,2025-07-04 19:23:49
SCN-4-00235,ORD-03004-T4,ORD-03004,EV-04,MAIN-2,2025-07-04 19:23:49
SCN-4-00236,ORD-02579-T1,ORD-02579,EV-04,MAIN-2,2025-07-04 19:23:50
SCN-4-00237,ORD-02579-T2,ORD-02579,EV-04,MAIN-1,2025-07-04 19:23:54
SCN-4-00238,ORD-02836-T1,ORD-02836,EV-04,MAIN-2,2025-07-04 19:23:57
SCN-4-00239,ORD-01390-T2,ORD-01390,EV-04,MAIN-1,2025-07-04 19:23:59
SCN-4-00240,ORD-00529-T3,ORD-00529,EV-04,SIDE-A,2025-07-04 19:24:01
SCN-4-00241,ORD-00115-T1,ORD-00115,EV-04,SIDE-A,2025-07-04 19:24:03
SCN-4-00242,ORD-00166-T1,ORD-00166,EV-04,MAIN-2,2025-07-04 19:24:04
SCN-4-00243,ORD-02165-T1,ORD-02165,EV-04,MAIN-1,2025-07-04 19:24:05
SCN-4-00244,ORD-00703-T1,ORD-00703,EV-04,MAIN-2,2025-07-04 19:24:08
SCN-4-00245,ORD-00275-T1,ORD-00275,EV-04,MAIN-2,2025-07-04 19:24:10
SCN-4-00246,ORD-01702-T1,ORD-01702,EV-04,MAIN-1,2025-07-04 19:24:14
SCN-4-00247,ORD-00280-T3,ORD-00280,EV-04,MAIN-1,2025-07-04 19:24:15
SCN-4-00248,ORD-02366-T3,ORD-02366,EV-04,SIDE-A,2025-07-04 19:24:21
SCN-4-00249,ORD-00227-T5,ORD-00227,EV-04,SIDE-A,2025-07-04 19:24:22
SCN-4-00250,ORD-01093-T1,ORD-01093,EV-04,MAIN-1,2025-07-04 19:24:26
SCN-4-00251,ORD-03145-T2,ORD-03145,EV-04,MAIN-1,2025-07-04 19:24:28
SCN-4-00252,ORD-01231-T1,ORD-01231,EV-04,SIDE-A,2025-07-04 19:24:29
SCN-4-00253,ORD-01831-T3,ORD-01831,EV-04,MAIN-1,2025-07-04 19:24:31
SCN-4-00254,ORD-02968-T1,ORD-02968,EV-04,SIDE-A,2025-07-04 19:24:31
SCN-4-00255,ORD-02993-T2,ORD-02993,EV-04,MAIN-2,2025-07-04 19:24:32
SCN-4-00256,ORD-02946-T1,ORD-02946,EV-04,MAIN-2,2025-07-04 19:24:34
SCN-4-00257,ORD-03015-T1,ORD-03015,EV-04,MAIN-2,2025-07-04 19:24:50
SCN-4-00258,ORD-00505-T3,ORD-00505,EV-04,MAIN-2,2025-07-04 19:24:52
SCN-4-00259,ORD-01632-T2,ORD-01632,EV-04,MAIN-2,2025-07-04 19:24:52
SCN-4-00260,ORD-02963-T1,ORD-02963,EV-04,MAIN-2,2025-07-04 19:24:59
SCN-4-00261,ORD-01251-T2,ORD-01251,EV-04,MAIN-1,2025-07-04 19:25:09
SCN-4-00262,ORD-01301-T2,ORD-01301,EV-04,MAIN-1,2025-07-04 19:25:13
SCN-4-00263,ORD-02613-T1,ORD-02613,EV-04,MAIN-1,2025-07-04 19:25:13
SCN-4-00264,ORD-02997-T1,ORD-02997,EV-04,MAIN-1,2025-07-04 19:25:18
SCN-4-00265,ORD-01560-T1,ORD-01560,EV-04,MAIN-1,2025-07-04 19:25:20
SCN-4-00266,ORD-03008-T2,ORD-03008,EV-04,MAIN-1,2025-07-04 19:25:23
SCN-4-00267,ORD-01072-T1,ORD-01072,EV-04,MAIN-2,2025-07-04 19:25:26
SCN-4-00268,ORD-03073-T4,ORD-03073,EV-04,SIDE-A,2025-07-04 19:25:29
SCN-4-00269,ORD-02873-T2,ORD-02873,EV-04,SIDE-A,2025-07-04 19:25:33
SCN-4-00270,ORD-00058-T3,ORD-00058,EV-04,MAIN-2,2025-07-04 19:25:35
SCN-4-00271,ORD-02904-T6,ORD-02904,EV-04,MAIN-1,2025-07-04 19:25:38
SCN-4-00272,ORD-03148-T5,ORD-03148,EV-04,MAIN-1,2025-07-04 19:25:41
SCN-4-00273,ORD-01075-T4,ORD-01075,EV-04,MAIN-2,2025-07-04 19:25:44
